排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
39,RCS概念,BK0919,1418.56,58.54,4.3,219268791000,6.83,23,0,梦网科技,10.01
40,虚拟数字人,BK1055,1280.52,52.27,4.26,3504213904000,10.72,78,4,云从科技-UW,20.01
41,在线教育,BK0662,2193.01,89.15,4.24,1607034640000,7.69,111,8,拓维信息,10.01
42,ChatGPT概念,BK1126,2100.76,84.86,4.21,2215136608000,7.1,74,3,云从科技-UW,20.01
43,首发经济,BK1186,953.19,38.25,4.18,312150416000,8.14,38,1,东风股份,10.0
44,数据确权,BK1118,1608.88,64.12,4.15,304511920000,9.52,31,2,浙数文化,10.01
45,职业教育,BK1022,1231.76,48.99,4.14,671494368000,7.24,65,6,川大智胜,9.97
46,边缘计算,BK0860,2023.12,79.69,4.1,2962225312000,6.79,109,15,航锦科技,10.02
47,托育服务,BK1074,705.46,27.73,4.09,87804462000,7.22,13,0,爱婴室,10.01
48,国家安防,BK0667,2884.06,113.28,4.09,1722507600000,5.72,107,11,中光学,10.0
49,时空大数据,BK1130,1272.45,49.91,4.08,154650757000,10.79,24,0,天润科技,16.9
50,网络游戏,BK0509,12129.64,471.61,4.05,1018101248000,6.71,68,4,拓维信息,10.01
51,Kimi概念,BK1169,1198.56,46.6,4.05,560680064000,13.85,23,2,华宇软件,20.05
52,空间计算,BK1143,1225.89,47.64,4.04,144348801000,6.81,23,0,每日互动,20.01
53,SPD概念,BK1147,929.07,35.5,3.97,71181508000,4.79,11,0,塞力医疗,10.02
54,元宇宙概念,BK1009,2128.79,81.06,3.96,4635063040000,7.82,131,10,深桑达Ａ,10.01
55,百度概念,BK0845,1746.16,66.28,3.95,2748959408000,8.54,129,16,新炬网络,10.01
56,星闪概念,BK1149,1482.89,56.16,3.94,553795328000,7.34,29,6,利尔达,25.6
57,电子车牌,BK0982,1396.55,51.61,3.84,165602598000,6.67,17,1,立昂技术,19.96
58,人工智能,BK0800,1580.78,58.33,3.83,9935972608000,5.97,502,76,航锦科技,10.02
59,基因测序,BK0693,1812.93,66.76,3.82,543267552000,6.54,47,6,贝瑞基因,10.01
60,ERP概念,BK1133,1287.57,47.35,3.82,263618574000,9.61,14,3,光云科技,20.03
61,退税商店,BK0933,1207.0,44.34,3.81,146811127000,1.81,10,0,杭州解百,10.0
62,阿里概念,BK0689,2393.23,87.81,3.81,3071823904000,3.8,97,14,杭钢股份,9.97
63,云游戏,BK0903,1240.01,45.45,3.8,333066544000,5.68,25,1,优刻得-W,20.0
64,纳米银,BK0855,1740.64,63.56,3.79,110932487000,10.4,9,1,万顺新材,12.7
65,广电,BK0904,1507.12,54.95,3.78,256572534000,4.05,26,1,吉视传媒,10.2
66,数据中心,BK0922,1661.09,60.16,3.76,6302483712000,5.72,182,20,航锦科技,10.02
67,抖音概念(字节概念),BK0923,1429.72,51.43,3.73,857436640000,11.5,76,4,天娱数科,9.97
68,昨日涨停,BK0815,557.77,20.05,3.73,764967280000,12.15,53,29,航锦科技,10.02
69,车联网(车路云),BK0920,1431.92,51.4,3.72,5753225472000,4.37,193,23,拓维信息,10.01
70,电子后视镜,BK1125,1610.54,57.57,3.71,382052256000,5.84,21,2,星宸科技,20.0
71,英伟达概念,BK1161,1399.22,49.67,3.68,1361101856000,5.33,37,11,青云科技-U,19.99
72,电子身份证,BK1075,1255.58,44.38,3.66,347715504000,8.51,33,2,京北方,10.02
73,区块链,BK0830,1065.68,37.32,3.63,8326356736000,3.04,203,31,浙数文化,10.01
74,影视概念,BK0847,884.36,30.84,3.61,600809552000,4.36,55,4,吉视传媒,10.2
75,短剧互动游戏,BK1151,1239.82,43.2,3.61,381181760000,8.79,26,1,天娱数科,9.97
76,手游概念,BK0642,1233.8,42.36,3.56,821806288000,5.04,47,2,拓维信息,10.01
77,跨境支付,BK1071,1606.68,54.89,3.54,11273512192000,0.48,41,6,吉大正元,10.0
78,阿兹海默,BK0894,1656.21,56.38,3.52,141132031000,5.18,11,3,双成药业,10.0
79,数字货币,BK0883,1787.63,60.78,3.52,857635872000,5.45,70,6,梦网科技,10.01
80,生物识别,BK0970,1528.1,51.69,3.5,1120533168000,4.82,46,4,川大智胜,9.97
81,CRO,BK0899,1307.4,44.19,3.5,512251072000,3.58,38,1,毕得医药,10.65
82,增强现实,BK0801,1127.37,38.04,3.49,639916880000,5.98,38,8,中光学,10.0
83,抖音小店,BK0928,1154.47,38.81,3.48,250353042000,4.13,23,5,美年健康,9.92
84,谷子经济,BK1183,1047.82,35.03,3.46,511374672000,7.53,57,2,天娱数科,9.97
85,网红直播,BK0940,676.2,22.53,3.45,1702111392000,7.26,119,10,浙数文化,10.01
86,ETC,BK0875,1673.35,55.55,3.43,386468112000,4.62,41,3,立昂技术,19.96
87,智能电视,BK0656,1207.12,39.55,3.39,303550384000,6.24,11,3,四川长虹,9.98
88,华为海思,BK1180,1427.01,46.55,3.37,762028688000,6.58,34,5,美格智能,10.01
89,精准医疗,BK0806,951.59,30.5,3.31,590454416000,3.87,38,7,贝瑞基因,10.01
90,并购重组概念,BK1181,1009.78,32.17,3.29,1415448224000,2.6,70,9,吉视传媒,10.2
91,养老概念,BK0653,2402.56,76.29,3.28,2824380304000,2.76,107,12,思创医惠,20.12
92,超清视频,BK0859,1885.25,59.5,3.26,2530349600000,4.95,83,14,吉视传媒,10.2
93,小红书概念,BK1187,1134.87,35.78,3.26,485030352000,12.27,53,6,天娱数科,9.97
94,AI语料,BK1172,1041.77,32.63,3.23,366632224000,12.36,22,2,天娱数科,9.97
95,共享经济,BK0807,809.25,25.14,3.21,237807258000,2.53,16,3,迪安诊断,20.0
96,血氧仪,BK1122,942.69,29.18,3.19,133797394000,3.89,12,1,爱朋医疗,13.07
97,UWB概念,BK0880,1566.11,48.17,3.17,409675536000,3.03,18,2,力源信息,9.43
98,体外诊断,BK0841,1205.7,36.97,3.16,951833072000,2.94,60,6,塞力医疗,10.02
99,电子竞技,BK0853,1350.37,41.31,3.16,3063812064000,2.89,31,5,浙数文化,10.01
100,移动支付,BK0556,11680.4,355.62,3.14,3484268928000,4.26,64,9,拓维信息,10.01
101,知识产权,BK0839,1858.13,56.41,3.13,389391168000,6.48,38,2,数码视讯,14.09
102,3D摄像头,BK0901,1587.05,47.85,3.11,620555904000,5.33,9,1,中光学,10.0
103,数字孪生,BK0861,1408.96,42.48,3.11,989130288000,3.57,70,8,深桑达Ａ,10.01
104,内贸流通,BK1001,1194.0,35.98,3.11,1452046416000,3.13,151,16,神州数码,10.01
105,EDR概念,BK1049,1569.71,47.0,3.09,323416736000,7.96,13,1,三六零,6.44
106,辅助生殖,BK0939,958.43,28.63,3.08,516434944000,2.8,47,3,贝瑞基因,10.01
107,虚拟现实,BK0722,1091.16,31.79,3.0,3570863856000,5.47,193,30,润建股份,10.01
108,量子通信,BK0710,2389.86,68.86,2.97,1364477920000,5.28,39,11,科华数据,10.01
109,EDA概念,BK0946,1109.69,31.94,2.96,235022043000,2.9,13,0,同济科技,10.06
110,华为概念,BK0854,3357.72,96.57,2.96,13561905920000,4.86,591,127,拓维信息,10.01
111,蚂蚁概念,BK0937,725.79,20.7,2.94,4968418304000,1.09,43,10,华宇软件,20.05
112,物联网,BK0554,14129.1,401.81,2.93,8404486656000,5.08,306,56,美格智能,10.01
113,在线旅游,BK0692,1564.0,44.45,2.93,219668893000,2.97,24,2,华闻集团,7.09
114,社区团购,BK0965,871.09,24.59,2.9,581246832000,4.27,36,3,煌上煌,9.95
115,数字阅读,BK0959,1647.35,46.43,2.9,204640381000,3.43,17,2,立昂技术,19.96
116,6G概念,BK0964,1352.22,38.11,2.9,531119456000,5.18,21,6,瑞斯康达,10.03
117,IPv6,BK0897,1336.58,37.47,2.88,618374992000,5.67,11,1,数码视讯,14.09
118,新零售,BK0825,933.05,26.04,2.87,2500202640000,3.07,126,15,居然智家,10.14
119,NFT概念,BK0997,1545.62,42.94,2.86,527836256000,6.2,51,4,常山北明,9.99
120,房屋检测,BK1179,1281.12,35.36,2.84,218159720000,3.22,33,2,同济科技,10.06
121,医疗美容,BK0889,1495.54,41.04,2.82,961706704000,1.75,63,4,杭州解百,10.0
122,CAR-T细胞疗法,BK0986,925.88,25.35,2.82,425405120000,3.01,21,2,迪安诊断,20.0
123,彩票概念,BK0671,2330.87,63.12,2.78,387413264000,3.91,19,3,鸿博股份,10.03
124,无人驾驶,BK0802,1742.15,47.16,2.78,5861727488000,4.08,201,39,美格智能,10.01
125,AI智能体,BK0809,1138.79,30.62,2.76,481013168000,15.39,26,5,天融信,9.99
126,肝炎概念,BK1078,1120.69,30.13,2.76,420601280000,3.25,42,2,双成药业,10.0
127,北斗导航,BK0629,5463.63,146.14,2.75,936164080000,4.24,67,10,航锦科技,10.02
128,裸眼3D,BK1142,1066.62,28.52,2.75,311956304000,2.36,21,1,当虹科技,19.0
129,eSIM,BK0956,1649.58,43.84,2.73,322801520000,4.73,7,2,美格智能,10.01
130,虚拟电厂,BK0958,1737.67,45.41,2.68,608346800000,2.66,43,9,润建股份,10.01
131,工业互联,BK0832,2102.21,54.47,2.66,4413254912000,4.12,145,40,拓维信息,10.01
132,存储芯片,BK1137,1346.56,34.87,2.66,1032818800000,5.28,41,12,航锦科技,10.02
133,维生素,BK0895,1605.81,41.43,2.65,414811280000,1.87,24,5,华北制药,10.05
134,F5G概念,BK1088,2283.69,58.66,2.64,556628208000,2.34,18,4,瑞斯康达,10.03
135,痘病毒防治,BK1085,767.08,19.67,2.63,629901504000,3.15,50,6,迪安诊断,20.0
136,婴童概念,BK0664,1411.21,35.96,2.61,1218739712000,3.3,125,15,贝瑞基因,10.01
137,培育钻石,BK1023,1092.32,27.73,2.6,135970518000,2.72,13,1,惠丰钻石,5.98
138,地摊经济,BK0924,1814.12,45.71,2.58,640839504000,2.65,32,3,东风股份,10.0
139,乳业,BK0892,973.39,24.39,2.57,432401936000,1.74,26,3,品渥食品,7.02
140,激光雷达,BK1002,1533.45,38.2,2.55,469210368000,5.0,27,6,中贝通信,10.0
141,微盘股,BK1158,2038.21,50.64,2.55,714411760000,3.49,372,24,文科股份,10.12
142,健康中国,BK0719,1107.14,27.4,2.54,1478900208000,3.22,86,17,创业慧康,20.0
143,进口博览,BK0850,993.17,24.56,2.54,242273483000,1.53,14,2,跨境通,7.62
144,天基互联,BK0921,1373.86,33.88,2.53,519377760000,4.4,36,4,航锦科技,10.02
145,预亏预减,BK0570,1851.75,45.59,2.52,11430241536000,2.89,1136,132,航锦科技,10.02
146,屏下摄像,BK0947,1055.34,25.9,2.52,591685408000,2.88,7,3,联创电子,10.03
147,全息技术,BK0699,2230.34,53.96,2.48,143364517000,2.83,9,2,中光学,10.0
148,东北振兴,BK0838,1094.01,26.3,2.46,631018624000,2.08,52,3,东安动力,9.98
149,C2M概念,BK0955,1128.75,26.88,2.44,303445632000,3.88,33,6,梦洁股份,10.0
150,电商概念,BK0665,2000.92,47.49,2.43,6375982336000,3.18,290,43,拓维信息,10.01
151,预制菜概念,BK1025,1033.69,24.53,2.43,638467856000,3.59,50,7,供销大集,10.07
152,医疗器械概念,BK0668,3456.1,81.95,2.43,4579417856000,3.79,268,40,贝瑞基因,10.01
153,尾气治理,BK0932,1339.54,31.73,2.43,230721128000,2.95,30,3,湖南天雁,9.94
154,机器视觉,BK0998,1606.3,37.93,2.42,542495504000,7.19,55,13,云从科技-UW,20.01
155,京津冀,BK0684,1559.88,36.63,2.4,580252640000,2.28,50,6,冀东装备,10.01
156,WiFi,BK0915,1189.92,27.78,2.39,552662240000,5.0,25,2,创远信科,8.35
157,股权转让,BK0803,650.62,15.14,2.38,186813942000,2.55,31,5,旗天科技,11.85
158,新型城镇化,BK1080,860.26,19.89,2.37,423351104000,2.96,91,5,瑞斯康达,10.03
159,乡村振兴,BK0834,1385.13,31.74,2.35,1351001920000,3.39,117,19,海南华铁,10.03
160,租售同权,BK0822,735.28,16.74,2.33,420354544000,2.05,17,0,皇庭国际,10.0
161,人造肉,BK0866,973.4,22.02,2.31,174284046000,5.8,17,1,好想你,7.45
162,肝素概念,BK0944,839.31,18.86,2.3,205664613000,1.87,12,1,华北制药,10.05
163,粤港自贸,BK0677,2894.76,64.85,2.29,1040478688000,2.26,60,10,世荣兆业,10.0
164,合成生物,BK1174,1027.93,22.92,2.28,1184888000000,2.94,93,15,华北制药,10.05
165,空间站概念,BK0994,1515.86,33.71,2.27,195569696000,3.62,17,3,旋极信息,7.04
166,RCEP概念,BK0962,1043.54,23.16,2.27,214491991000,2.26,17,6,东风股份,10.0
167,智慧灯杆,BK1069,1388.71,30.82,2.27,130202127000,4.43,21,4,润建股份,10.01
168,5G概念,BK0714,1226.85,26.93,2.24,8248907520000,4.49,265,57,航锦科技,10.02
169,流感,BK0906,1440.82,31.49,2.23,1308012432000,2.46,103,11,华北制药,10.05
170,长寿药,BK0936,854.31,18.63,2.23,124244580000,4.42,14,1,西王食品,5.05
171,病毒防治,BK0675,2347.89,51.08,2.22,1502007664000,2.2,106,14,迪安诊断,20.0
172,雄安新区,BK0813,863.11,18.77,2.22,2631035616000,2.03,138,20,润建股份,10.01
173,冰雪经济,BK1185,880.18,19.14,2.22,226110669000,4.68,28,7,天娱数科,9.97
174,创新药,BK1106,1047.19,22.68,2.21,1484271936000,1.95,78,9,亚泰集团,10.0
175,AI眼镜,BK1178,1747.47,37.84,2.21,1280062816000,5.79,53,19,美格智能,10.01
176,纾困概念,BK0851,1578.81,34.14,2.21,424137776000,4.1,40,10,梦网科技,10.01
177,毫米波概念,BK1124,1448.72,30.74,2.17,493987936000,3.86,30,9,星宸科技,20.0
178,低价股,BK1053,987.63,20.94,2.17,2080314256000,2.08,195,23,奥瑞德,9.96
179,商业航天,BK0963,1474.45,30.96,2.14,1570880704000,3.99,117,33,首都在线,19.98
180,沪企改革,BK0672,2615.97,54.63,2.13,970825264000,1.92,36,4,国新文化,7.51
181,重组蛋白,BK1063,749.38,15.63,2.13,151968204000,1.9,11,3,成都先导,7.91
182,注射器概念,BK0973,850.26,17.71,2.13,73855267000,1.85,13,0,阳普医疗,5.3
183,高带宽内存,BK1152,985.22,20.5,2.12,145926667000,6.49,11,2,天马新材,4.93
184,食品安全,BK0614,5691.15,118.2,2.12,334822784000,4.33,35,8,华宇软件,20.05
185,军民融合,BK0808,1501.91,31.19,2.12,3012317328000,3.44,155,28,航锦科技,10.02
186,3D玻璃,BK0881,1212.9,24.92,2.1,315428224000,4.85,14,3,奥瑞德,9.96
187,创业板综,BK0742,1427.64,29.29,2.09,13256688128000,5.47,1138,217,华宇软件,20.05
188,参股保险,BK0604,2318.35,47.45,2.09,5719757568000,1.16,61,19,中化岩土,9.92
189,AI手机,BK1162,1472.32,30.04,2.08,891217504000,7.04,25,8,每日互动,20.01
190,独角兽,BK0835,1711.06,34.86,2.08,5160636160000,3.8,97,29,拓维信息,10.01
191,专精特新,BK1005,1106.34,22.31,2.06,4803445760000,4.41,623,141,科远智慧,9.98
192,军工,BK0490,58989.85,1181.92,2.04,6001605376000,3.14,397,98,航锦科技,10.02
193,免税概念,BK0927,1265.99,25.27,2.04,939206240000,1.8,27,4,供销大集,10.07
194,低空经济,BK1166,1365.61,27.09,2.02,3351344976000,4.26,186,46,海南华铁,10.03
195,昨日触板,BK0817,201.67,4.0,2.02,548705200000,10.99,36,15,国华网安,10.0
196,湖北自贸,BK0926,1491.11,29.49,2.02,344559840000,2.66,23,5,东风股份,10.0
197,化妆品概念,BK0974,1052.06,20.75,2.01,658193360000,2.39,50,7,嘉必优,7.0
198,参股新三板,BK0600,2444.2,48.06,2.01,1435884624000,4.79,79,20,华宇软件,20.05
199,跨境电商,BK1115,1329.25,26.12,2.0,1411085744000,4.93,106,24,湘邮科技,10.0
200,土地流转,BK0632,1558.01,30.57,2.0,439660848000,1.77,41,7,杭钢股份,9.97
201,国产芯片,BK0891,3116.2,61.14,2.0,10066247168000,4.53,275,82,航锦科技,10.02
202,PPP模式,BK0721,670.33,13.09,1.99,2261500768000,1.61,128,19,文科股份,10.12
203,工业大麻,BK0856,1574.0,30.71,1.99,413579344000,2.41,35,8,塞力医疗,10.02
204,土壤修复,BK1070,756.06,14.75,1.99,193037351000,3.04,30,4,正和生态,10.01
205,免疫治疗,BK0698,1269.9,24.73,1.99,451176720000,1.83,39,4,安必平,8.16
206,深圳特区,BK0549,31157.87,606.66,1.99,9494252544000,2.49,272,66,美格智能,10.01
207,创投,BK0506,14703.28,283.2,1.96,4616019712000,3.63,239,55,航锦科技,10.02
208,REITs概念,BK0992,802.13,15.29,1.94,842940320000,1.55,22,2,云南旅游,10.08
209,壳资源,BK0820,988.77,18.83,1.94,255423001000,5.69,65,11,东晶电子,9.99
210,上海自贸,BK0643,2960.64,56.36,1.94,943347376000,0.99,31,3,网达软件,9.99
211,QFII重仓,BK0535,16747.82,318.48,1.94,3328563776000,2.5,220,49,贝瑞基因,10.01
212,通用航空,BK0625,5556.53,105.3,1.93,1093128208000,2.21,33,7,中光学,10.0
213,海绵城市,BK0724,920.43,17.43,1.93,294174448000,4.42,30,5,文科股份,10.12
214,预盈预增,BK0571,4453.98,84.21,1.93,17362374400000,3.42,1003,286,美格智能,10.01
215,互联金融,BK0637,4828.27,91.08,1.92,19118924544000,0.78,150,43,湘邮科技,10.0
216,机器人概念,BK1090,1597.26,30.1,1.92,6692098560000,5.06,321,130,拓维信息,10.01
217,西部大开发,BK0590,2628.47,49.45,1.92,10720345600000,2.17,471,114,润建股份,10.01
218,无人机,BK0704,1971.14,37.07,1.92,2659721344000,4.11,134,32,润建股份,10.01
219,幽门螺杆菌概念,BK1056,824.44,15.46,1.91,462049824000,2.62,45,6,兰卫医学,9.33
220,智能穿戴,BK0641,3121.89,58.35,1.9,2893365072000,4.45,85,29,星宸科技,20.0
221,OLED,BK0840,2467.81,46.06,1.9,2111341584000,4.15,98,26,恒润股份,10.04
222,光通信模块,BK1136,1328.2,24.53,1.88,867042464000,4.49,47,12,航锦科技,10.02
223,生物疫苗,BK0548,24650.82,450.2,1.86,1040582160000,1.79,61,11,华北制药,10.05
224,次新股,BK0501,26382.52,481.03,1.86,820476016000,12.71,70,19,星宸科技,20.0
225,地下管网,BK1058,931.25,16.96,1.85,295964720000,1.65,37,5,金石亚药,8.31
226,装配建筑,BK0945,926.26,16.83,1.85,1417811872000,1.41,73,11,旭杰科技,30.0
227,成渝特区,BK0534,18045.28,325.17,1.84,2250241520000,2.52,70,14,贝瑞基因,10.01
228,融资融券,BK0596,2349.5,42.12,1.83,91853799424000,1.72,2726,847,航锦科技,10.02
229,化债(AMC)概念,BK0980,1004.96,17.9,1.81,1024707456000,2.12,52,7,宇信科技,12.3
230,混合现实,BK1141,1380.21,24.48,1.81,1069782560000,3.49,22,8,天娱数科,9.97
231,毛发医疗,BK0996,800.39,14.19,1.8,87647617000,1.98,13,0,金发拉比,5.81
