排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
277,数字孪生,BK0861,1402.45,-6.51,-0.46,979957760000,3.32,22,55,风语筑,10.0
278,2025规划,BK0713,930.28,-4.35,-0.47,3964382272000,1.89,21,59,中恒电气,7.42
279,化债(AMC)概念,BK0980,1000.27,-4.69,-0.47,1015814800000,1.7,18,42,金桥信息,7.29
280,石墨烯,BK0617,1888.77,-8.92,-0.47,816302016000,2.15,19,51,恒辉安防,9.59
281,首发经济,BK1186,948.69,-4.5,-0.47,309074688000,9.09,11,28,风语筑,10.0
282,东北振兴,BK0838,1088.81,-5.2,-0.48,628517552000,1.62,16,41,梦网科技,9.99
283,西部大开发,BK0590,2615.81,-12.66,-0.48,10632302848000,1.99,176,409,重庆港,10.0
284,Sora概念,BK1159,1674.73,-8.11,-0.48,395568336000,12.72,14,26,风语筑,10.0
285,IPv6,BK0897,1330.13,-6.45,-0.48,615732416000,4.06,5,6,网宿科技,1.93
286,互联金融,BK0637,4804.95,-23.32,-0.48,19296449024000,0.76,66,137,锦龙股份,7.64
287,数据安全,BK1047,1017.17,-4.94,-0.48,1012521552000,5.9,18,58,同为股份,9.99
288,熊去氧胆酸,BK1120,946.23,-4.6,-0.48,332380080000,2.78,3,18,赛托生物,9.2
289,区块链,BK0830,1060.49,-5.19,-0.49,8335575296000,2.96,71,162,浙数文化,10.03
290,噪声防治,BK1082,1174.81,-5.75,-0.49,30911168000,2.77,1,7,祥源新材,2.25
291,冷链物流,BK0852,1719.59,-8.44,-0.49,1549327632000,2.63,32,76,巨轮智能,10.05
292,激光雷达,BK1002,1525.85,-7.6,-0.5,466430240000,3.99,12,23,炬光科技,7.86
293,军工,BK0490,58695.98,-293.86,-0.5,5955485184000,2.88,137,358,振华股份,9.98
294,柔性屏(折叠屏),BK1160,1355.02,-6.81,-0.5,1001242016000,2.99,24,50,星星科技,2.73
295,OLED,BK0840,2455.46,-12.35,-0.5,2100450736000,3.66,32,96,联创电子,10.01
296,北交所概念,BK0925,1601.67,-8.08,-0.5,355453600000,2.33,7,18,新安股份,5.86
297,房屋检测,BK1179,1274.65,-6.47,-0.51,216587346000,2.77,10,24,中设咨询,3.59
298,碳化硅,BK0977,1300.84,-6.62,-0.51,552849088000,4.33,9,26,奥瑞德,10.14
299,MSCI中国,BK0821,1169.74,-5.98,-0.51,64823800320000,0.76,177,376,光线传媒,20.0
300,股权转让,BK0803,647.31,-3.31,-0.51,185382336000,2.52,10,28,高乐股份,9.91
301,中证500,BK0701,1933.52,-9.91,-0.51,13437136896000,1.63,145,345,居然智家,10.0
302,锂电池,BK0574,2807.01,-14.39,-0.51,7517122560000,2.46,111,274,胜利精密,10.06
303,纾困概念,BK0851,1570.66,-8.15,-0.52,422981200000,3.73,11,40,梦网科技,9.99
304,建筑节能,BK1076,884.73,-4.69,-0.53,197025424000,3.59,9,28,日出东方,10.01
305,央企改革,BK1140,1087.33,-5.77,-0.53,34112818176000,0.58,123,322,中材节能,10.05
306,股权激励,BK0567,2824.98,-15.0,-0.53,4526142464000,3.28,63,137,美格智能,10.0
307,HS300_,BK0500,10246.67,-54.8,-0.53,56443797504000,0.52,90,198,百利天恒-U,5.83
308,B股,BK0636,901.47,-4.97,-0.55,435223552000,0.2,12,58,特  力Ｂ,2.32
309,AH股,BK0499,7452.23,-41.16,-0.55,32998358784000,0.38,43,100,青岛银行,4.9
310,深成500,BK0568,1102.22,-6.1,-0.55,22163571968000,2.05,142,346,居然智家,10.0
311,AI智能体,BK0809,1132.47,-6.32,-0.55,530815616000,17.2,10,25,莲花控股,10.03
312,医疗器械概念,BK0668,3436.87,-19.23,-0.56,4547921920000,3.78,84,220,贝瑞基因,9.48
313,土壤修复,BK1070,751.83,-4.23,-0.56,192307052000,2.44,9,25,*ST京蓝,3.55
314,第三代半导体,BK0952,1332.52,-7.5,-0.56,1698860416000,6.08,28,80,中恒电气,7.42
315,民爆概念,BK1066,1243.57,-7.08,-0.57,161796546000,1.99,5,12,晓程科技,5.74
316,云计算,BK0579,3065.54,-17.51,-0.57,8310709504000,6.04,75,152,拓维信息,9.99
317,京东金融,BK0849,1456.43,-8.36,-0.57,234097196000,1.03,4,7,时代出版,2.11
318,券商概念,BK0711,1099.06,-6.33,-0.57,3990795904000,1.03,5,51,锦龙股份,7.64
319,深证100R,BK0743,1098.43,-6.4,-0.58,12848045312000,1.03,31,66,深南电路,5.12
320,航母概念,BK0715,822.0,-4.81,-0.58,1143021344000,0.96,6,30,金信诺,7.11
321,大数据,BK0634,4860.64,-28.53,-0.58,5225141760000,5.85,90,211,拓维信息,9.99
322,合成生物,BK1174,1021.9,-6.03,-0.59,1173699456000,2.28,22,84,亚香股份,20.0
323,Web3.0,BK1110,1816.99,-10.86,-0.59,507929056000,12.3,17,30,天地在线,9.99
324,超超临界发电,BK1087,1127.06,-6.76,-0.6,853378112000,0.83,8,34,大西洋,1.81
325,娃哈哈概念,BK1165,1074.41,-6.55,-0.61,96407036000,2.35,7,11,达 意 隆,1.24
326,数字货币,BK0883,1776.71,-10.92,-0.61,851968128000,4.74,19,56,梦网科技,9.99
327,进口博览,BK0850,987.1,-6.07,-0.61,239047280000,1.2,4,11,龙头股份,0.85
328,空间站概念,BK0994,1506.59,-9.27,-0.61,194833021000,3.85,6,13,雷科防务,3.82
329,国产芯片,BK0891,3097.07,-19.13,-0.61,9995175936000,4.43,100,260,联创电子,10.01
330,无人驾驶,BK0802,1731.4,-10.75,-0.62,5820233216000,3.73,70,172,美格智能,10.0
331,高送转,BK0723,3549.05,-22.57,-0.63,3406108320000,3.59,53,155,赛托生物,9.2
332,成渝特区,BK0534,17931.03,-114.25,-0.63,2215855152000,2.31,20,63,重庆港,10.0
333,Kimi概念,BK1169,1190.92,-7.64,-0.64,553037328000,16.33,8,17,彩讯股份,14.52
334,海工装备,BK0601,1528.21,-9.81,-0.64,1138527600000,1.09,10,33,坤博精工,4.04
335,国家安防,BK0667,2865.56,-18.5,-0.64,1703275104000,5.43,37,78,同为股份,9.99
336,通用航空,BK0625,5520.76,-35.77,-0.64,1077552880000,2.0,10,31,隆鑫通用,5.79
337,光伏建筑一体化,BK0978,1233.05,-8.0,-0.64,1056261152000,2.14,19,61,中材节能,10.05
338,钠离子电池,BK0988,1205.01,-7.89,-0.65,1858448448000,1.56,14,37,七彩化学,7.72
339,预制菜概念,BK1025,1026.94,-6.75,-0.65,632968832000,3.25,12,43,东方海洋,4.51
340,科创板做市商,BK1107,1404.36,-9.25,-0.65,1765524768000,0.51,2,12,华泰证券,0.34
341,雄安新区,BK0813,857.44,-5.67,-0.66,2600091248000,1.77,42,117,中材节能,10.05
342,科创板做市股,BK1108,923.53,-6.11,-0.66,1877078592000,1.03,13,31,瑞可达,6.96
343,虚拟电厂,BK0958,1726.04,-11.63,-0.67,604463184000,2.58,15,37,润建股份,9.99
344,粮食概念,BK1086,774.58,-5.26,-0.67,204826404000,2.44,10,19,康农种业,2.91
345,海绵城市,BK0724,914.19,-6.24,-0.68,293139248000,5.6,12,25,利欧股份,3.74
346,核污染防治,BK0983,1183.32,-8.09,-0.68,373717792000,0.95,6,23,新莱福,2.13
347,磁悬浮概念,BK0975,1625.61,-11.27,-0.69,721625168000,2.12,5,23,唐源电气,4.46
348,土地流转,BK0632,1547.2,-10.81,-0.69,438217856000,1.47,13,35,世荣兆业,9.97
349,车联网(车路云),BK0920,1421.7,-10.22,-0.71,5708441856000,4.11,56,158,拓维信息,9.99
350,半导体概念,BK0917,1580.6,-11.47,-0.72,7773997568000,2.97,81,256,皇庭国际,10.06
351,健康中国,BK0719,1099.16,-7.98,-0.72,1465533904000,2.87,24,77,香山股份,10.01
352,胎压监测,BK0898,2071.13,-15.05,-0.72,308095600000,4.61,8,19,日上集团,6.82
353,乳业,BK0892,966.21,-7.18,-0.74,428341408000,1.34,6,23,骑士乳业,1.98
354,白酒,BK0896,2048.09,-15.22,-0.74,3374832416000,1.08,7,42,流金科技,22.94
355,免税概念,BK0927,1256.55,-9.44,-0.75,929468208000,1.86,9,21,厦门港务,3.13
356,碳基材料,BK1006,783.85,-5.9,-0.75,176051541000,2.98,4,15,露笑科技,4.3
357,IGBT概念,BK1048,781.88,-5.89,-0.75,2037624384000,4.62,7,31,皇庭国际,10.06
358,预亏预减,BK0570,1837.89,-13.86,-0.75,11305094912000,2.65,294,969,世荣兆业,9.97
359,中药概念,BK0615,1990.82,-15.03,-0.75,1879476496000,1.62,28,115,昆药集团,9.98
360,军民融合,BK0808,1490.54,-11.37,-0.76,2978616512000,3.1,39,142,航锦科技,10.0
361,动力电池回收,BK1052,696.29,-5.32,-0.76,689295040000,1.56,13,25,德众汽车,4.71
362,养老概念,BK0653,2384.3,-18.26,-0.76,2796811344000,2.58,32,89,麒盛科技,10.03
363,超级品牌,BK0811,2300.32,-17.76,-0.77,8508679936000,1.52,3,29,上汽集团,4.57
364,独家药品,BK0676,2314.34,-17.95,-0.77,725118048000,1.26,9,32,华润三九,2.44
365,社区团购,BK0965,864.37,-6.72,-0.77,575521776000,3.86,11,27,三江购物,2.8
366,信创,BK1104,1804.11,-14.04,-0.77,3754695216000,9.57,60,176,拓维信息,9.99
367,低碳冶金,BK0979,897.81,-7.06,-0.78,301860528000,0.45,1,7,龙净环保,3.27
368,云游戏,BK0903,1230.22,-9.79,-0.79,330863344000,5.15,5,20,丝路视觉,4.25
369,ChatGPT概念,BK1126,2084.07,-16.69,-0.79,2186271824000,7.02,24,53,梦网科技,9.99
370,电子后视镜,BK1125,1597.72,-12.82,-0.8,384318128000,4.95,6,16,伟时电子,3.97
371,上海自贸,BK0643,2936.94,-23.7,-0.8,945781056000,1.02,9,24,上海三毛,4.88
372,医疗美容,BK0889,1483.5,-12.04,-0.81,951098416000,1.38,15,49,光莆股份,7.29
373,北斗导航,BK0629,5419.55,-44.08,-0.81,929246576000,4.04,20,57,航锦科技,10.0
374,并购重组概念,BK1181,1001.56,-8.22,-0.81,1398514784000,2.45,22,56,至正股份,10.01
375,水产养殖,BK0967,801.21,-6.58,-0.81,245784912000,2.76,4,13,东方海洋,4.51
376,国产软件,BK0696,3306.93,-27.19,-0.82,3299724000000,7.7,66,163,新炬网络,10.0
377,地下管网,BK1058,923.61,-7.64,-0.82,294581856000,1.44,8,33,优机股份,2.69
378,血氧仪,BK1122,934.93,-7.76,-0.82,132627012000,3.25,3,10,九安医疗,0.62
379,幽门螺杆菌概念,BK1056,817.64,-6.8,-0.82,456268096000,2.35,12,39,东方海洋,4.51
380,注射器概念,BK0973,843.24,-7.02,-0.83,72870901000,1.44,3,9,采纳股份,1.92
381,低价股,BK1053,979.47,-8.16,-0.83,1978391712000,1.84,45,160,奥瑞德,10.14
382,沪企改革,BK0672,2594.32,-21.65,-0.83,972696144000,1.55,8,30,上汽集团,4.57
383,华为昇腾,BK0995,1458.04,-12.41,-0.84,476828160000,8.83,8,22,拓维信息,9.99
384,冰雪经济,BK1185,872.72,-7.46,-0.85,224306738000,4.63,6,28,冰轮环境,3.21
385,国资云概念,BK1008,1448.51,-12.48,-0.85,380865152000,7.57,6,13,杭钢股份,9.99
386,时空大数据,BK1130,1261.57,-10.88,-0.86,153332384000,10.19,8,16,天润科技,3.03
387,租售同权,BK0822,728.98,-6.3,-0.86,412762320000,1.88,2,16,皇庭国际,10.06
388,湖北自贸,BK0926,1478.21,-12.9,-0.87,344332384000,3.39,9,18,长源东谷,1.95
389,长寿药,BK0936,846.81,-7.5,-0.88,123475774000,3.56,3,11,兄弟科技,2.47
390,GDR,BK0868,861.35,-7.75,-0.89,1453115072000,0.64,1,10,华泰证券,0.34
391,生物疫苗,BK0548,24429.99,-220.83,-0.9,1030518800000,1.68,13,57,辽宁成大,10.02
392,中芯概念,BK0935,1250.32,-11.33,-0.9,2396859504000,3.08,11,50,浙江东方,10.05
393,茅指数,BK0999,689.5,-6.29,-0.9,12671924992000,0.88,9,33,韦尔股份,3.94
394,刀片电池,BK0951,2065.13,-19.55,-0.94,1082183296000,3.51,2,11,星源材质,4.84
395,纳米银,BK0855,1724.18,-16.46,-0.95,108834070000,7.43,3,7,西部材料,2.89
396,智能电视,BK0656,1195.59,-11.53,-0.96,300140912000,5.7,3,11,华数传媒,10.0
397,辅助生殖,BK0939,949.22,-9.21,-0.96,510003312000,2.61,7,46,贝瑞基因,9.48
398,智慧政务,BK0886,1356.63,-13.25,-0.97,664149152000,10.14,23,54,拓维信息,9.99
399,数据要素,BK1135,1144.62,-11.21,-0.97,1844979504000,6.83,37,90,新炬网络,10.0
400,跨境支付,BK1071,1591.03,-15.65,-0.97,11463774720000,0.46,15,33,青岛银行,4.9
401,华为海思,BK1180,1413.11,-13.9,-0.97,752248624000,5.99,7,31,美格智能,10.0
402,多模态AI,BK1153,1211.83,-11.94,-0.98,916226352000,9.38,15,35,苏州科达,10.04
403,REITs概念,BK0992,793.85,-8.28,-1.03,833432944000,1.37,7,18,百联股份,1.71
404,网络安全,BK0655,4410.39,-46.6,-1.05,5040037376000,7.53,28,101,广脉科技,29.97
405,AI制药,BK1170,1042.8,-11.16,-1.06,149601497000,6.1,2,14,贝瑞基因,9.48
406,财税数字化,BK1176,1694.32,-18.54,-1.08,538483744000,9.51,12,28,天地在线,9.99
407,肝素概念,BK0944,830.19,-9.12,-1.09,203797076000,1.51,2,11,健友股份,1.5
408,病毒防治,BK0675,2322.3,-25.59,-1.09,1488111024000,1.67,18,102,光莆股份,7.29
409,互联医疗,BK0837,983.04,-11.09,-1.12,4977330944000,3.32,20,82,浙数文化,10.03
410,毛发医疗,BK0996,791.29,-9.1,-1.14,86649602000,1.56,1,14,华邦健康,0.25
411,基因测序,BK0693,1792.06,-20.87,-1.15,534378816000,7.74,9,44,贝瑞基因,9.48
412,京津冀,BK0684,1541.72,-18.16,-1.16,572541008000,1.96,9,45,倍杰特,2.46
413,中超概念,BK0635,2103.86,-24.84,-1.17,210178784000,0.63,1,6,双象股份,0.12
414,AI芯片,BK1127,1368.33,-16.17,-1.17,1277361488000,4.82,5,20,航锦科技,10.0
415,体外诊断,BK0841,1191.55,-14.15,-1.17,942684640000,2.56,10,56,东方海洋,4.51
416,数字哨兵,BK1084,1449.05,-17.21,-1.17,88797702000,7.05,1,10,华中数控,3.57
417,蒙脱石散,BK1123,943.74,-11.21,-1.17,56501958000,1.74,2,9,千金药业,0.38
418,千金藤素,BK1083,914.85,-11.13,-1.2,132473291000,0.73,0,5,优宁维,-0.62
419,星闪概念,BK1149,1464.73,-18.16,-1.22,542808640000,6.07,5,29,雷柏科技,10.02
420,万达概念,BK0831,988.39,-12.33,-1.23,585962592000,0.95,2,12,上汽集团,4.57
421,新冠药物,BK1060,738.73,-9.25,-1.24,533581104000,1.48,10,47,泰恩康,2.54
422,减肥药,BK1146,889.75,-11.22,-1.25,363547952000,1.71,2,22,博济医药,2.15
423,EDA概念,BK0946,1095.87,-13.82,-1.25,232137974000,2.32,2,11,同济科技,0.89
424,创业成份,BK0638,1721.98,-21.75,-1.25,6030366208000,3.11,19,81,光线传媒,20.0
425,痘病毒防治,BK1085,757.5,-9.58,-1.25,621879760000,2.32,4,49,奥泰生物,0.96
426,单抗概念,BK0870,1369.11,-17.41,-1.26,1366168016000,1.13,8,39,泽璟制药-U,1.06
427,猪肉概念,BK0882,1140.0,-14.7,-1.27,814953568000,1.2,3,31,海大集团,0.98
428,人脑工程,BK0706,4228.7,-54.64,-1.28,355798032000,7.42,3,17,麒盛科技,10.03
429,精准医疗,BK0806,939.37,-12.22,-1.28,581131920000,3.47,9,36,贝瑞基因,9.48
430,滨海新区,BK0566,9091.22,-118.59,-1.29,203081750000,1.97,4,17,中储股份,1.61
431,宁组合,BK1000,504.86,-6.59,-1.29,4088227648000,1.19,4,20,韦尔股份,3.94
432,Chiplet概念,BK1101,1490.82,-19.57,-1.3,700204144000,4.03,4,24,文一科技,4.48
433,流感,BK0906,1421.45,-19.37,-1.34,1295542736000,1.8,10,104,华润三九,2.44
434,重组蛋白,BK1063,739.27,-10.11,-1.35,149906836000,1.36,0,14,近岸蛋白,-0.09
435,电子身份证,BK1075,1238.53,-17.05,-1.36,342396752000,7.66,8,26,新 大 陆,7.54
436,汽车芯片,BK0969,1122.41,-15.5,-1.36,1223995168000,3.77,8,47,晶方科技,4.05
437,TOPCon电池,BK1097,710.2,-9.89,-1.37,580911424000,2.01,7,34,华民股份,4.77
438,商汤概念,BK0942,1233.82,-17.25,-1.38,523688016000,3.53,3,10,飞利信,2.17
439,鸡肉概念,BK0887,701.05,-9.9,-1.39,345398048000,1.0,1,19,圣农发展,0.14
440,麒麟电池,BK1092,1153.73,-16.81,-1.44,1204910048000,2.23,1,8,凌云股份,0.69
441,创新药,BK1106,1032.11,-15.08,-1.44,1468694608000,1.49,11,75,百利天恒-U,5.83
442,免疫治疗,BK0698,1251.51,-18.39,-1.45,444868080000,1.43,6,37,特宝生物,2.12
443,锂矿概念,BK1173,1147.27,-16.93,-1.45,2380338544000,1.54,5,32,东阳光,2.44
444,共享经济,BK0807,797.22,-12.03,-1.49,234517392000,2.35,2,17,姚记科技,1.09
445,UWB概念,BK0880,1542.57,-23.54,-1.5,404766736000,2.24,2,18,浩云科技,2.13
446,CRO,BK0899,1287.38,-20.02,-1.53,502450304000,2.61,4,34,博济医药,2.15
447,HIT电池,BK0908,2189.71,-35.07,-1.58,620411968000,1.64,6,33,华民股份,4.77
448,超级真菌,BK0862,956.99,-15.46,-1.59,466101872000,2.14,1,19,诚意药业,0.12
449,华为欧拉,BK1013,1735.03,-28.59,-1.62,332827952000,9.94,4,13,拓维信息,9.99
450,肝炎概念,BK1078,1102.03,-18.66,-1.67,412547184000,2.5,3,42,特宝生物,2.12
451,BC电池,BK1148,819.71,-14.25,-1.71,358030624000,1.89,3,18,英诺激光,3.37
452,CAR-T细胞疗法,BK0986,910.0,-15.88,-1.72,418216480000,2.49,3,20,博济医药,2.15
453,第四代半导体,BK1121,1352.04,-23.67,-1.72,108095472000,0.92,0,4,中国西电,-0.42
454,VPN,BK0885,1233.59,-22.35,-1.78,335038144000,10.39,3,18,安博通,4.08
455,存储芯片,BK1137,1321.73,-24.83,-1.84,1053626512000,4.66,5,49,航锦科技,10.0
456,阿兹海默,BK0894,1625.51,-30.7,-1.85,139097463000,4.05,2,12,康弘药业,0.35
457,EDR概念,BK1049,1538.77,-30.94,-1.97,311266912000,6.59,2,12,得润电子,1.74
458,SPD概念,BK1147,910.47,-18.6,-2.0,69778187000,3.91,1,10,英特集团,0.19
459,昨日触板,BK0817,196.52,-5.15,-2.55,928611616000,6.8,5,24,莲花控股,10.03
460,MLOps概念,BK1132,1128.6,-30.19,-2.61,202058412000,9.01,1,9,东方国信,6.05
461,DRG/DIP,BK1054,1035.59,-30.91,-2.9,175370692000,11.47,4,15,思创医惠,4.06
