symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sz300226,0.009845346266542565,"0.11340206185567,0.11960985626283377,0.12275819418676556",0.008026831048453632,"-0.11198987662132234,-0.09323801012809063,-0.08405797101449285"
sz300052,0.009161601112909269,"0.10670160988393865,0.11237553342816509,0.1224221149627029",0.007154281460285319,"-0.13113897596656207,-0.10848400556328236,-0.10297482837528603"
sz002681,0.00915713257305005,"0.1021766965428936,0.1041666666666667,0.10606060606060608",0.005845838435035127,"-0.11767020857929943,-0.10775862068965518,-0.09853884533143267"
sz002148,0.007888123615302577,"0.10042016806722691,0.1034967492532067,0.10631741140215724",0.008377905155095166,"-0.12794550810014732,-0.10422222222222217,-0.10124410124410123"
sz300059,0.007884170997536188,"0.09974587039390091,0.1007819287576021,0.10579479000531625",0.007801608630077823,"-0.13510520487264682,-0.1110557768924303,-0.10950313555233958"
sz300287,0.007563827633780502,"0.08805790108564526,0.08945174735492153,0.10508474576271187",0.006158583525789074,"-0.11188271604938266,-0.10082304526748975,-0.08893956670467502"
sz300205,0.007305331681740248,"0.08783783783783777,0.08834827144686294,0.10269953051643194",0.007140051886454035,"-0.10078959591268005,-0.08143322475570045,-0.08101265822784817"
sz300058,0.007301632314286757,"0.0813929945333064,0.08494845360824738,0.08993522670652714",0.006596306068601521,"-0.0807017543859649,-0.07123745819398002,-0.06440996708979789"
sz300253,0.007257141273946833,"0.0886304062909567,0.1033966033966034,0.135102892931703",0.004736258905019037,"-0.0705769230769231,-0.0593548387096773,-0.05380017079419298"
sz300014,0.007231424251015405,"0.08808290155440411,0.09235976789168279,0.1074730354391371",0.004940828041284054,"-0.10853432282003711,-0.10157879058683338,-0.07888888888888886"
sz300017,0.007127856900758507,"0.09215442092154416,0.09770559422531579,0.11043319097010368",0.0063260974301930185,"-0.11111111111111116,-0.09922985781990526,-0.09374201787994896"
sz300227,0.007064517296464508,"0.09360269360269352,0.09370119729307655,0.11103047895500721",0.00908602188319122,"-0.11105121293800532,-0.08885424785658617,-0.08142116950407104"
sz300223,0.006895475754936376,"0.09677419354838707,0.10326329906124283,0.11538461538461539",0.00631458094144658,"-0.10975609756097562,-0.10057236304170077,-0.09041231992051665"
sz002261,0.006754878448707005,"0.10747957259585172,0.12010347376201036,0.12087087087087083",0.010012491843012982,"-0.12263801407928872,-0.11043689320388352,-0.09527896995708149"
sz300199,0.006632822932938432,"0.08416038110361258,0.08999999999999998,0.09589993050729678",0.004070691390224033,"-0.08434782608695643,-0.06385780118499017,-0.05347222222222219"
sz300252,0.00659670099290657,"0.09080525414049123,0.09318377911993098,0.09396258503401364",0.003925228409576631,"-0.10711111111111112,-0.09938837920489292,-0.09332292073408827"
sz300237,0.006551345687916977,"0.10354306658521688,0.10457963089542044,0.13915693245302194",0.0032072909809084814,"-0.10495049504950493,-0.08890005022601706,-0.08591811414392068"
sz300251,0.006530590243701067,"0.09006342494714584,0.09173068233167635,0.09867629362214186",0.00783132530120476,"-0.10902255639097741,-0.09915611814346002,-0.09751709247930913"
sz300167,0.006442521094603152,"0.0859872611464968,0.0906574394463667,0.10344827586206885",0.005886875488077051,"-0.10835913312693501,-0.10447761194029846,-0.09557109557109561"
sz300097,0.006418134278354011,"0.09617486338797822,0.10127894918769442,0.10131654264453346",0.0042447544847795775,"-0.10783553141970524,-0.08743169398907112,-0.0778242677824269"
sz300030,0.006101404278409568,"0.08717948717948715,0.08736349453978152,0.09871244635193135",0.006283662477558374,"-0.08559322033898303,-0.07880794701986751,-0.060050568900126375"
sz002312,0.006024443564011697,"0.0869054609512625,0.09027777777777776,0.09910641754671004",0.0048661800486618405,"-0.08181154127100068,-0.07809110629067245,-0.06306818181818179"
sz002614,0.006009999506804445,"0.08215297450424922,0.0900264783759929,0.09230769230769233",0.006472233102667882,"-0.07110536522301238,-0.06917850525015426,-0.06342710997442465"
sz300348,0.005972754514495037,"0.09320794148380357,0.09551076500229047,0.09632914510963282",0.0062695704742955945,"-0.10874200426439236,-0.07111262334127241,-0.06741573033707866"
sz002216,0.005939997150075652,"0.06731101139109434,0.06978021978021975,0.08668076109936579",0.005692599620493406,"-0.07874015748031503,-0.06509803921568628,-0.047619047619047665"
sz300085,0.005938014592106512,"0.09003751563151315,0.09090909090909093,0.09977064220183497",0.006085964244960066,"-0.10000000000000007,-0.09777777777777774,-0.09350000000000006"
sz002414,0.0059366890385896464,"0.08831775700934583,0.08888888888888896,0.09090909090909077",0.00321745794751425,"-0.09401709401709404,-0.08547351524879611,-0.07644719399027841"
sz300096,0.005778783639802816,"0.07813953488372091,0.08033419023136247,0.08926367749897154",0.0050866022211762734,"-0.12654320987654324,-0.09441542788268387,-0.08547888774459302"
sz300274,0.005743661319988185,"0.08481262327416167,0.10152740341419593,0.10560257960499789",0.007174887892376688,"-0.10698496905393448,-0.10036101083032495,-0.08257804632426992"
sz002174,0.005651263137029103,"0.08522378908645008,0.10315591144606695,0.10756868843960599",0.0028981149724804887,"-0.08485700890764193,-0.07644946126218566,-0.06496519721577733"
sz300013,0.005646539116459845,"0.08281053952321206,0.09098428453267175,0.10402429764616547",0.004811422980804125,"-0.09478021978021971,-0.07222844344904811,-0.06879299562226389"
sz300343,0.005626186458320364,"0.0973837209302326,0.1019551239994751,0.10276207046541963",0.006533333333333265,"-0.11363636363636363,-0.10341167551175122,-0.09939024390243918"
sz300002,0.005621862507078264,"0.08892438764643228,0.08907284768211914,0.10750507099391468",0.003282136069132609,"-0.10549777117384856,-0.09547738693467345,-0.09176300578034692"
sz300220,0.005607547769363423,"0.08900279589934762,0.0928656835392586,0.10358565737051795",0.009012774725646627,"-0.10116492949110989,-0.08060904612628739,-0.0698924731182796"
sz000532,0.005586536350052293,"0.0780964002440512,0.08833223467369819,0.11070780399274037",0.007431874483897594,"-0.09080188679245278,-0.08964143426294825,-0.08170731707317073"
sz300236,0.005578408315967028,"0.09459137479151773,0.1027710519235943,0.10570824524312897",0.004416685422762334,"-0.14751773049645397,-0.09923664122137404,-0.08795602198900539"
sz300244,0.0055630066252917755,"0.07792452830188684,0.07882096069868995,0.09465690263086507",0.006198401475724436,"-0.07444444444444448,-0.06906014177909893,-0.06408602150537628"
sz300033,0.00552774623668561,"0.09614636045153752,0.09891662741403681,0.09906604402935286",0.004875580187354313,"-0.08799999999999997,-0.08065062690613335,-0.08029978586723768"
sz002199,0.005516641481603633,"0.10009532888465211,0.10445682451253482,0.12144344205412907",0.007886611916496426,"-0.10204081632653055,-0.09870740305522913,-0.08992248062015505"
sz300302,0.005503518982151664,"0.0909604519774011,0.09954508964409953,0.09959285937989351",0.005926224828750139,"-0.09920634920634921,-0.08396946564885494,-0.07688284518828464"
sz002384,0.0054835249769543725,"0.07996051332675226,0.08104631217838767,0.08680203045685266",0.005036811523314016,"-0.10764212488350429,-0.08657335406946613,-0.07513988808952834"
sz002432,0.0054445075273933845,"0.10040431266846363,0.10084033613445377,0.10545454545454547",0.006140520974726964,"-0.08584686774941999,-0.08496732026143784,-0.08294062205466549"
sz300027,0.005418812667751111,"0.09564876519012157,0.09734513274336282,0.10265183917878538",0.0058886509635974,"-0.133939774153074,-0.11431773606052131,-0.10534180052297348"
sz300113,0.005381481949125224,"0.09627329192546581,0.09849749582637728,0.10800069120442371",0.004961976339966001,"-0.10821256038647346,-0.1029844472467423,-0.09786106378951356"
sz002426,0.005357080843506453,"0.09056603773584902,0.09590316573556791,0.09820788530465945",0.006130790190735686,"-0.10236822001527883,-0.07501820830298611,-0.0601398601398601"
sz002683,0.005329665727894266,"0.08367254635911359,0.08764478764478763,0.08811188811188822",0.004939626783754109,"-0.08658379768538361,-0.05549949545913226,-0.049473684210526385"
sz002615,0.005297427994751352,"0.0728900255754476,0.07323813910640257,0.08819599109131389",0.0053314723221929775,"-0.07728781412991952,-0.0734861845972957,-0.06842818428184293"
sz300010,0.005227298686274487,"0.07135678391959809,0.08187772925764192,0.1091997008227374",0.007547169811320817,"-0.08379888268156425,-0.08152173913043478,-0.07828655834564245"
sz002698,0.005206760367855254,"0.08743455497382188,0.0936188077246012,0.10103519668737052",0.007607469273034333,"-0.08083140877598154,-0.07961783439490447,-0.06393328700486448"
sz300255,0.005177624821837331,"0.07901085645355854,0.08008008008008015,0.09011432414256892",0.006958030239082402,"-0.0944444444444444,-0.07298850574712641,-0.07126436781609198"
sz300303,0.005161701679044581,"0.08092848180677535,0.08421052631578956,0.10348308934881359",0.006185119098041039,"-0.1088435374149661,-0.09839572192513368,-0.09817981246552682"
sz300228,0.005134934567071736,"0.08121827411167502,0.08246238658550584,0.083345938587203",0.006010854050915714,"-0.11163622429429039,-0.08390219684746172,-0.08007422209534683"
sz002266,0.005128803088484288,"0.0670588235294118,0.06774668630338733,0.07692307692307686",0.0032679738562090806,"-0.08773584905660375,-0.07149009474590871,-0.059200000000000016"
