symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
bj839790,0.007249162074180484,"0.2175805047867711,0.22,0.2419855222337126",0.007065643719820913,"-0.22699386503067479,-0.19504396482813746,-0.15056179775280898"
bj873122,0.006311524303220693,"0.24102451838879155,0.2410646387832699,0.2776259273721203",0.0,"-0.18504240555127208,-0.15907172995780589,-0.13163620539599646"
bj837592,0.005311760567167676,"0.2164725457570715,0.2598270440251573,0.27007299270072993",0.003419044861977467,"-0.46131873363484877,-0.23766666666666664,-0.18001800180018002"
bj835508,0.0051729500807424075,"0.22508266414737838,0.24555735056542813,0.3047058823529413",0.0019024627287263687,"-0.14418604651162797,-0.14227166276346603,-0.12506541077969652"
bj837046,0.005161206010841065,"0.22461082283172729,0.23178137651821862,0.2543991955756662",0.0018687101197459779,"-0.1320406278855032,-0.12347188264058677,-0.11583011583011588"
bj830799,0.0045119292359937745,"0.22370173102529958,0.24714038128249563,0.248779495524817",0.002239326125965754,"-0.4104630715123094,-0.19230769230769232,-0.15657439446366778"
bj871245,0.0040314690822123335,"0.15704894083272464,0.2164179104477612,0.28516483516483515",-0.00032258064516134074,"-0.1193771626297577,-0.11785095320623912,-0.10866141732283466"
bj833427,0.0037005199867526225,"0.1259946949602121,0.1462167689161554,0.17561683599419448",0.0,"-0.10423452768729631,-0.09232175502742229,-0.08585858585858594"
bj831627,0.0032764838474476417,"0.19246861924686195,0.19729729729729742,0.20595533498759314",-0.0026602896772975467,"-0.21089297023432566,-0.17109634551495023,-0.15873015873015867"
bj832171,0.003191506602029293,"0.21568627450980388,0.2251533742331288,0.2952069716775599",0.0,"-0.20809898762654663,-0.18759342301943197,-0.15831134564643806"
bj838163,0.0031521140429770214,"0.10629921259842531,0.12216748768472908,0.14923547400611628",0.004597880164768716,"-0.08936170212765951,-0.08785714285714288,-0.08368421052631578"
bj871981,0.0029792383331778637,"0.1909385113268608,0.22605042016806717,0.24161849710982666",-0.0007382919515931277,"-0.17488262910798125,-0.12990867579908688,-0.1258741258741258"
bj838227,0.0029557168212702455,"0.2138860103626943,0.229008947006194,0.24506769825918764",0.0007316385066299192,"-0.1245535714285714,-0.11643302180685353,-0.1085134539038377"
bj837403,0.0029366188883667814,"0.1680564464400256,0.170854271356784,0.19527559055118113",-0.0007581854134093464,"-0.13660245183887904,-0.12424242424242428,-0.09916094584286796"
