symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sh600536,0.007022191729098233,"0.09693102400486169,0.10319410319410328,0.10576718450734196",0.0057396666899193535,"-0.11341354723707656,-0.08478158759981211,-0.0794573643410853"
sh600119,0.006953155760047135,"0.09490333919156414,0.09674234945705827,0.10239471511147814",0.003781869890813474,"-0.11128945960406625,-0.10188314823756636,-0.07699999999999996"
sh600389,0.0066544799895209,"0.09266123054114159,0.09445528002229035,0.10784027980180713",0.004002134471718212,"-0.11588641596316192,-0.10920770877944327,-0.09682337992376117"
sh600228,0.006620768280825966,"0.16469474680548984,0.17324955116696586,0.18122448979591843",0.004145077720207165,"-0.11078224101479921,-0.10688591983556021,-0.10434472934472946"
sh600587,0.006028976042917022,"0.08253968253968247,0.08741721854304638,0.0934609250398724",0.0038521158079248387,"-0.06683804627249351,-0.06086956521739135,-0.058964525407478395"
sh600446,0.005786855421291566,"0.08936651583710398,0.09672386895475821,0.11173184357541897",0.0077669902912621425,"-0.0932265112891478,-0.0826180257510731,-0.07858136300417239"
sh600633,0.005426959109697596,"0.10581222056631892,0.1060724524367996,0.11636532220676873",0.005412654204644314,"-0.11415646620542841,-0.10867052023121394,-0.10083798882681563"
sh600305,0.005314742188606478,"0.09316546762589928,0.09494743981010503,0.09681227863046048",0.0017430971957111646,"-0.0696300901460989,-0.06497500961168785,-0.06411103767349641"
sh601012,0.0052808593350113595,"0.09025787965616057,0.10264721772015138,0.11192468619246865",0.005871990604815115,"-0.1188178528347408,-0.09013398294762487,-0.08538011695906417"
sh601519,0.005247183958797081,"0.09259259259259259,0.09356725146198822,0.10000000000000003",0.00219806763285039,"-0.08908045977011496,-0.08858267716535437,-0.07805907172995782"
sh600835,0.005156499005176906,"0.07598039215686275,0.08129175946547888,0.08725341426403645",0.0024691358024690833,"-0.06172839506172845,-0.05910006715916716,-0.05904059040590411"
sh600771,0.0051034985091125825,"0.09364548494983276,0.09820996613449431,0.10500863557858374",0.006692693809258282,"-0.10923803101820628,-0.10376134889753576,-0.10244428468727526"
sh601231,0.004971989688320274,"0.07880547490667766,0.09406734366648858,0.10250934329951958",0.005055964672534422,"-0.12258494337108605,-0.08978032473734474,-0.08935466078323208"
sh600597,0.004933574007749337,"0.07200000000000005,0.0875241779497098,0.0901571546732837",0.00462886190201329,"-0.11308203991130823,-0.07821782178217813,-0.06423357664233578"
sh600822,0.004870014649931516,"0.10583941605839427,0.10600255427841636,0.1111111111111112",0.004142684061134607,"-0.08751229105211411,-0.08712121212121215,-0.08576642335766434"
sh600872,0.004785060474013981,"0.06974789915966387,0.07302533532041731,0.0899705014749263",0.006270938332007026,"-0.11010558069381605,-0.08666666666666652,-0.06602475928473171"
sh600864,0.004772493757473397,"0.0903083700440529,0.09489795918367343,0.10126582278481013",0.002880201054207438,"-0.083986562150056,-0.07220573689416424,-0.06832971800433847"
