symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sz002552,0.007132734870224621,"0.11248710010319916,0.11434511434511437,0.11932418162618803",0.006518675123326255,"-0.1516768292682927,-0.14905857740585782,-0.13989426596177312"
sz300661,0.0070346403135803075,"0.09395312192239517,0.10527597402597401,0.11417724619341144",0.003327321492205336,"-0.1166036638557721,-0.11021936864633493,-0.09084774356811481"
sz002600,0.006643277714313536,"0.0925644916540213,0.09540636042402827,0.10714285714285711",0.0018815274887980524,"-0.08084358523725833,-0.07768052516411368,-0.07407407407407414"
sz002892,0.006475844756201172,"0.0912624953720844,0.10274914089347086,0.12378048780487802",0.002270588581258853,"-0.07596899224806195,-0.07556080283353003,-0.0645308924485126"
sz000670,0.006154081186246817,"0.10250569476082,0.10513447432762829,0.11157601115760121",0.0009671179883945635,"-0.07725321888412005,-0.07522123893805327,-0.06648936170212755"
sz000713,0.0059375940382426036,"0.12316715542521992,0.12328767123287669,0.12366114897760463",0.0043014325801211135,"-0.0967007963594996,-0.09649122807017552,-0.0795660036166366"
sz300223,0.0057597790022067726,"0.1008149713250831,0.1018950837681954,0.10909090909090904",0.005512344468552104,"-0.13389941214892231,-0.09631922944616446,-0.08631737655484353"
sz300748,0.005712775295979488,"0.11402157164869033,0.13117916566192422,0.14391485423415085",0.003256848821128952,"-0.1357229158276279,-0.12424849699398781,-0.11277108433734939"
sz002041,0.005643077810803249,"0.12044817927170876,0.13779904306220092,0.14821944177093366",0.004701449659683555,"-0.0931326434619003,-0.08207343412526996,-0.08108108108108103"
sz300345,0.005594752609621983,"0.09167671893847998,0.09549071618037132,0.09641255605381159",0.0024509803921568107,"-0.11442786069651742,-0.11153846153846154,-0.09821428571428585"
sz000799,0.005506559726250949,"0.08840681128994633,0.09240362811791378,0.09581166164796058",0.0029087016824459167,"-0.06898126998629502,-0.06052215189873422,-0.055532702591526185"
sz002098,0.005217610679053302,"0.1006036217303823,0.10775862068965518,0.11251212415130941",0.0024970184853905964,"-0.11528822055137843,-0.08916323731138551,-0.08776266996291729"
sz002079,0.005201644631304137,"0.09395973154362415,0.09558823529411768,0.11283728536385942",0.005399360867200274,"-0.09488139825218475,-0.08620689655172412,-0.0815569972196479"
sz002458,0.004830688450086207,"0.09337466098411469,0.0998937300743889,0.10721471687266457",0.002853451848000022,"-0.11599999999999998,-0.11156250000000001,-0.11111111111111106"
sz000723,0.004790131523753956,"0.1167945439045184,0.1172316384180791,0.1267605633802817",0.0023264364832824213,"-0.10814419225634185,-0.10727056019070304,-0.09179265658747296"
sz002947,0.00473213452270299,"0.09570261007118383,0.10931263858093125,0.12176503444423756",0.004788978650236201,"-0.1447046487242223,-0.11520861372812924,-0.10726141078838178"
sz002463,0.004696626931734371,"0.08604651162790707,0.0926136363636363,0.09759358288770047",0.0038076551557594523,"-0.10224719101123597,-0.07391304347826085,-0.07148936170212765"
sz002237,0.004648753745680538,"0.07676348547717844,0.07881773399014785,0.09361329833770782",0.004694835680751282,"-0.09620418848167543,-0.0900369003690036,-0.08735332464146023"
sz002241,0.004610841113243936,"0.07775919732441469,0.08500669344042835,0.11088911088911084",0.0018915934324644904,"-0.07621121393576476,-0.06477732793522273,-0.06170421155729684"
sz002194,0.004507717147502468,"0.07822014051522239,0.08040870724122622,0.08353510895883778",0.005811354492624005,"-0.1048466864490604,-0.10483135824977197,-0.10336421257922951"
sz002351,0.00445205250430863,"0.09493670886075942,0.09873708381171081,0.10543478260869554",0.003658067644157709,"-0.1449275362318842,-0.08888888888888884,-0.06914893617021271"
sz300152,0.004284145600734426,"0.10602409638554225,0.11538461538461531,0.13822894168466515",0.0,"-0.1458823529411765,-0.10270270270270267,-0.09451219512195125"
sz002119,0.0042567219364851305,"0.11117578579743889,0.11242603550295859,0.13210130047912388",0.0029986692562221284,"-0.1585431173004821,-0.07443082311733813,-0.06873977086743042"
sz002234,0.004245344435867294,"0.0983023001095291,0.10201042442293368,0.10459259259259251",0.004654058750952513,"-0.17286036036036015,-0.12378396511237845,-0.12263326536556951"
sz002456,0.0042226613431936965,"0.06666666666666662,0.06949352179034156,0.07395993836671795",0.0031347962382445864,"-0.09871668311944717,-0.07844474761255119,-0.06079295154185018"
sz002716,0.004217858559597721,"0.09149484536082474,0.0994318181818182,0.10586552217453507",0.004166666666666763,"-0.10315186246418334,-0.0922693266832918,-0.08135593220338974"
sz002870,0.004202242552821683,"0.0918757975329647,0.09461732548359966,0.09531189461449041",0.0021718403700460125,"-0.11864406779661024,-0.10687022900763372,-0.07743467933491681"
sz002012,0.004169373180679881,"0.09980806142034541,0.10126582278481021,0.10391566265060234",0.0039960398885419395,"-0.10000000000000003,-0.09005628517823631,-0.08263069139966277"
sz002330,0.004162733578194511,"0.10389610389610388,0.11111111111111117,0.12258796821793427",0.0005882352941176345,"-0.12412587412587413,-0.10960960960960954,-0.08358208955223874"
sz002733,0.004070025141068892,"0.09977966635190426,0.10504003768252475,0.10695970695970702",0.002661835639265691,"-0.16730663741086124,-0.1318051575931232,-0.10156599552572704"
sz002475,0.0040574032515815275,"0.06267908309455587,0.06439024390243904,0.06751054852320666",0.0024600946256593606,"-0.07235142118863042,-0.06186094069529657,-0.0563602015113351"
sz300346,0.00403198543101038,"0.09136047666335649,0.0953405017921147,0.11312700106723574",0.003421787709497295,"-0.11025145067698265,-0.08992248062015505,-0.08173913043478256"
sz300119,0.0040204788214724075,"0.09696969696969705,0.10530361260568788,0.1203703703703704",0.0021217258279027443,"-0.13363844393592683,-0.11053240740740741,-0.10606060606060598"
sz300659,0.004005351428409974,"0.09099034680014295,0.09496778152807617,0.09751986515771742",0.0037707401887730045,"-0.22209096278795049,-0.0887500000000001,-0.08694297288875036"
sz002547,0.003999106505278129,"0.09658421672555952,0.10532544378698233,0.1081081081081081",0.00182882810620033,"-0.1583924349881798,-0.1322314049586778,-0.10727969348659001"
sz002384,0.003992180538866169,"0.08296390120329315,0.08819875776397515,0.08940397350993377",0.0017851438101680528,"-0.1066799601196411,-0.09100152516522618,-0.08042394014962588"
sz300432,0.003971005611929861,"0.10106899902818263,0.10222222222222226,0.10734463276836158",0.0012572685840012304,"-0.12132701421800941,-0.0946372239747635,-0.07366984993178718"
