symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
bj831445,0.00715161123110191,"0.08570425008781178,0.15350223546944858,0.19182652210175152",0.004819277108433775,"-0.11454239191465465,-0.10257816785518381,-0.08834688346883483"
bj430489,0.0047562693228968165,"0.0855654761904761,0.09098039215686275,0.2025",0.004555832295558327,"-0.1143599740090969,-0.07920000000000002,-0.07253886010362684"
bj832278,0.004004225049108334,"0.0930232558139535,0.10200129115558425,0.21704180064308676",0.0031527950310559043,"-0.2163865546218488,-0.1411764705882353,-0.09805825242718444"
bj833509,0.0038682030069768993,"0.0810465858328015,0.08272506082725058,0.18648310387984984",0.004402515723270458,"-0.11492641906096698,-0.10085337470907672,-0.08493150684931508"
bj430510,0.003713702948767126,"0.1469171483622351,0.1494999999999999,0.2267223382045929",0.004746835443038014,"-0.18874868559411145,-0.11820330969267138,-0.09273797841020612"
bj836239,0.0027111784991270733,"0.0815065763252291,0.11558854718981973,0.1591397849462366",0.0029029388651398754,"-0.15314757481940147,-0.13663952627683204,-0.09787953288260609"
bj837242,0.002370782308272216,"0.0548571428571429,0.07914659325533382,0.08389261744966443",0.00330033003300323,"-0.1156228492773573,-0.08341416100872932,-0.06039807824296505"
bj836826,0.0022894863861496247,"0.14413177762525736,0.15454545454545457,0.19653179190751435",0.0025703037491665256,"-0.20473773265651438,-0.17961783439490447,-0.12792397660818713"
bj836675,0.002266361495295647,"0.10123647604327671,0.12500000000000006,0.1779264214046823",0.0030557677616500495,"-0.1447368421052631,-0.12727272727272732,-0.12414467253176927"
bj831856,0.0021736589009995104,"0.06204906204906201,0.13296903460837894,0.13925438596491235",0.0021299254526093024,"-0.15899999999999997,-0.1022727272727273,-0.0794871794871795"
bj871396,0.0018465954080263728,"0.0671428571428571,0.1770708283313325,0.18010963194988247",0.003188097768331683,"-0.12662337662337658,-0.12334801762114525,-0.11565585331452755"
bj830839,0.0018440851164201013,"0.06806282722513099,0.08823529411764701,0.11288343558282207",0.002249718785151808,"-0.10405827263267431,-0.08982035928143699,-0.08970438328236482"
bj836149,0.001637896580314016,"0.06949152542372883,0.09523809523809529,0.1150837988826815",0.003257328990227944,"-0.14148936170212767,-0.09363636363636357,-0.08551068883610459"
bj835670,0.0014072548601065905,"0.10642673521850883,0.13079584775086509,0.13451394122079882",0.0018501387604071553,"-0.11318681318681312,-0.1096579476861167,-0.0874219446922391"
bj838030,0.0010616153293667953,"0.09413580246913585,0.10038610038610031,0.11591962905718702",0.0,"-0.11209439528023596,-0.0861159929701229,-0.08267716535433069"
bj430418,0.0009073699374145434,"0.05560538116591937,0.0598146588037069,0.06083429895712634",0.0009216589861750956,"-0.10919185687847005,-0.06554054054054045,-0.06201083684527379"
bj836433,0.0007905742815238173,"0.0813609467455621,0.1081632653061225,0.24009508716323294",0.0017730496453900331,"-0.14019715224534512,-0.10308285163776496,-0.09912170639899635"
bj835640,0.0007467864448254057,"0.08662322729014954,0.09515789473684202,0.11493670886075948",-0.0003278688524590676,"-0.15683584819387286,-0.1313594662218515,-0.12255840674071235"
bj835185,0.0007253411807514834,"0.09693818601964184,0.10267745433313873,0.1103400416377516",0.0,"-0.15513974419706295,-0.14206642066420663,-0.08177895322939865"
bj832225,0.0002592248860232769,"0.04914529914529905,0.1256544502617802,0.14285714285714285",0.0,"-0.10561797752808982,-0.09999999999999998,-0.06103763987792486"
bj830964,0.00023689272785077278,"0.05653710247349828,0.0734767025089606,0.08823529411764713",0.002034499834928976,"-0.13537906137184116,-0.07254901960784299,-0.06818181818181814"
bj833266,0.0002132186584967838,"0.056587091069849736,0.07735849056603776,0.10564784053156144",0.0,"-0.08510638297872336,-0.0742857142857143,-0.06880733944954129"
bj830946,0.00017324638679284163,"0.14285714285714274,0.17184265010351968,0.17295308187672484",0.0,"-0.17677419354838722,-0.08568207440811723,-0.0700854700854699"
bj834021,5.0648128887425994e-05,"0.06590621039290236,0.06782608695652169,0.07706093189964153",0.0,"-0.17857142857142852,-0.13825757575757583,-0.11585365853658534"
bj837344,1.9464190657615535e-05,"0.06610356224752115,0.07089988313206078,0.08412582297000734",-0.0004216898105588303,"-0.09003496503496514,-0.07139457401237505,-0.059483178937103795"
bj834475,-5.268804507188832e-06,"0.08345534407027823,0.11308562197092084,0.11442598187311183",-0.0018050541516244033,"-0.10731319554848964,-0.09048507462686572,-0.08670520231213867"
bj836263,-5.694844653427333e-05,"0.04538799414348457,0.07957957957957948,0.10108864696734066",0.001724137931034446,"-0.08333333333333331,-0.06301824212271971,-0.04980079681274901"
bj430047,-0.00010895600507606517,"0.10645339216767787,0.10954063604240287,0.11775987725354815",0.0,"-0.16795532646048109,-0.1296184130829798,-0.11103542234332431"
bj832735,-0.00024316115670818336,"0.057373892953407724,0.08612440191387559,0.10318331503841933",0.0014627598877146961,"-0.0779166666666667,-0.0740540540540541,-0.06740535549399819"
bj831010,-0.0004634392833726523,"0.1023890784982936,0.1192411924119241,0.132137030995106",0.0,"-0.11627906976744183,-0.09813874788494079,-0.08174904942965774"
bj832000,-0.0005559853348312023,"0.08079470198675501,0.08100000000000004,0.1356993736951984",0.0013351134846461665,"-0.11730205278592368,-0.08568075117370898,-0.06845965770171156"
bj834682,-0.0006383525171282814,"0.050947867298578274,0.05863539445628986,0.06483516483516483",0.0,"-0.12890624999999992,-0.08795669824086609,-0.08098159509202456"
bj831961,-0.0006554666875837662,"0.07509433962264145,0.08509116910976043,0.08937007874015747",-0.000340127245573651,"-0.1585792896448225,-0.1207692307692308,-0.08285714285714291"
bj838163,-0.0006903217291587549,"0.06354515050167207,0.07228915662650598,0.08676307007786442",0.0029085384279622685,"-0.10510948905109486,-0.08671789242590551,-0.08588235294117652"
bj835508,-0.0009186179711542182,"0.09381663113006386,0.10317460317460324,0.17946505608283003",0.0010928961748633646,"-0.1671732522796352,-0.08594657375145162,-0.07245080500894459"
bj835184,-0.0009303296554782413,"0.03766105054509423,0.03833145434047349,0.07298578199052128",0.0,"-0.062032085561497335,-0.05894105894105893,-0.04643628509719219"
bj835368,-0.0009819969525184675,"0.077724234416291,0.07910796353499586,0.10316350316350321",-0.0001369863013699331,"-0.09749077490774892,-0.09467391304347819,-0.09357142857142849"
bj834599,-0.0011840756875860288,"0.06493506493506479,0.0919831223628692,0.09259259259259267",0.0,"-0.11264080100125161,-0.09639639639639642,-0.0926879505664264"
bj831370,-0.001523748615192274,"0.05817610062893083,0.06204906204906214,0.0738396624472573",-0.0015267175572518759,"-0.12096774193548386,-0.09047619047619053,-0.07279693486590054"
bj430198,-0.0016120547836976687,"0.051415797317436625,0.06063268892794371,0.09466666666666666",0.0,"-0.1698973774230331,-0.10976837865055386,-0.09635627530364384"
bj839729,-0.00181440242836077,"0.09420654911838795,0.10540540540540537,0.13619631901840495",-0.0023942537909019262,"-0.1481042654028436,-0.1390243902439025,-0.10671140939597303"
bj833819,-0.0020106886100710155,"0.059574468085106504,0.07142857142857134,0.11320754716981125",0.0,"-0.1254019292604502,-0.1098546042003232,-0.07046476761619187"
bj839167,-0.002125717978763323,"0.10487077534791249,0.10655737704918039,0.11636178861788614",0.0003179650238473135,"-0.17252252252252245,-0.15755208333333345,-0.10491257285595336"
bj830799,-0.0022058231701268735,"0.04983570646221249,0.07050197405527354,0.0783938814531549",-0.0007931262808305978,"-0.1173681090693539,-0.11001236093943147,-0.0771128932757557"
bj834415,-0.0022876833165611015,"0.05913272010512486,0.08285714285714287,0.10960960960960967",0.0,"-0.1304347826086957,-0.08261617900172125,-0.0774193548387096"
bj838275,-0.0025254654262438143,"0.09307875894988069,0.09712722298221614,0.15281899109792288",-0.002288377451365588,"-0.1639118457300276,-0.1134185303514377,-0.11129032258064522"
