symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sh600575,0.008471958417947404,"0.09937888198757772,0.10779661016949152,0.11168639053254437",0.009899378369343828,"-0.13264495631453535,-0.10309278350515473,-0.08157894736842107"
sh600373,0.00841500620250215,"0.10047846889952151,0.1026827012025903,0.1105651105651106",0.009225092250922476,"-0.12483221476510063,-0.09650924024640652,-0.08673469387755099"
sh600623,0.008231133783167343,"0.10773130544993659,0.11420612813370477,0.13438546150167377",0.007751937984496234,"-0.11563044741429412,-0.10200364298724963,-0.10105263157894746"
sh600157,0.008018560478644314,"0.09090909090909095,0.09403973509933775,0.09431939978563782",0.007677543186180429,"-0.11657559198542798,-0.09333333333333338,-0.09322974472807989"
sh600293,0.007838741267717369,"0.09976247030878858,0.10455764075067027,0.11651728553136995",0.011627906976744146,"-0.10354223433242504,-0.09575923392612849,-0.09438775510204073"
sh600273,0.007737744325996129,"0.08787878787878789,0.09045226130653267,0.09315068493150694",0.009302074330164226,"-0.11082474226804116,-0.10670731707317077,-0.09830508474576272"
sh600199,0.0076983549466156575,"0.08247422680412378,0.0844155844155845,0.08833522083805222",0.009162344805909158,"-0.11775700934579438,-0.08384615384615383,-0.08137044967880083"
sh600753,0.0076560143546527985,"0.09046454767726153,0.0928571428571429,0.0933767643865365",0.00856531049250536,"-0.15599343185550085,-0.12259615384615379,-0.11155378486055788"
sh600507,0.0076546631562242635,"0.09461077844311377,0.09860664523043944,0.11827956989247305",0.005046128396004363,"-0.0901408450704225,-0.08510638297872336,-0.08472686733556296"
sh600365,0.007533297806226296,"0.09945750452079562,0.1048805815160957,0.1321897073662967",0.007672634271099883,"-0.09569377990430622,-0.0865384615384614,-0.08040201005025119"
sh600159,0.007217938610368512,"0.09807692307692303,0.10260115606936415,0.13786213786213794",0.007407407407407414,"-0.11373209772535817,-0.10677618069815185,-0.10308641975308631"
sh600231,0.0071531456138332495,"0.08830022075055195,0.08903467666354258,0.09277504105090303",0.0090415913200723,"-0.09039548022598862,-0.08916666666666669,-0.08823529411764697"
sh600067,0.007131277249734165,"0.08922155688622756,0.09106529209621997,0.09689922480620154",0.007174244520076423,"-0.1132623426911907,-0.0997506234413966,-0.09843400447427282"
sh600703,0.007005532353637098,"0.1052631578947368,0.10680628272251304,0.12148594377510048",0.007037818842203286,"-0.11305872042068353,-0.10809312638580929,-0.10152671755725191"
sh600990,0.006986864188360238,"0.09157509157509158,0.10349373764007912,0.11244979919678713",0.004712041884816746,"-0.11843971631205674,-0.09901414487783965,-0.09519650655021833"
sh600735,0.006977878852826453,"0.08382352941176462,0.08416389811738648,0.09867172675521814",0.007408097911914345,"-0.13078470824949706,-0.11720430107526879,-0.11013986013986013"
sh600520,0.006970545749234942,"0.09633027522935787,0.10076335877862598,0.10935524652338814",0.0060717284026455326,"-0.1318228630278063,-0.10245901639344263,-0.09298531810766711"
sh600546,0.006915955605229363,"0.0908178625188158,0.09307875894988056,0.10714285714285718",0.006718277797401718,"-0.11388888888888893,-0.09090909090909097,-0.08901515151515146"
sh600850,0.006909444039489056,"0.08984830805134195,0.09691011235955062,0.09857142857142863",0.009684886799444528,"-0.12662942271880814,-0.11003627569528418,-0.1096433289299868"
sh600376,0.006888208043729381,"0.09736229635376266,0.10223048327137547,0.120777027027027",0.007131117023691708,"-0.09593326381647549,-0.09467120181405884,-0.09326424870466306"
sh600537,0.006859143412779551,"0.09090909090909086,0.09370424597364563,0.09707351891506064",0.009406222506350209,"-0.10675039246467813,-0.1044444444444444,-0.10107526881720424"
sh600392,0.006651604635484985,"0.09825870646766173,0.09986130374479886,0.10270009643201539",0.007118927973199253,"-0.1102299762093577,-0.09949332105020728,-0.0894117647058824"
sh600135,0.006631398210025422,"0.09090909090909088,0.09299363057324836,0.10084033613445376",0.0072202504827402515,"-0.10374149659863952,-0.10199556541019955,-0.10085227272727272"
sh600071,0.006605721218167552,"0.09511228533685609,0.10061601642710477,0.10516605166051667",0.008769636192116834,"-0.10307017543859665,-0.09665427509293689,-0.0933014354066985"
sh600581,0.006589930786982823,"0.08305425318151374,0.08391608391608389,0.0855457227138644",0.009269988412514491,"-0.09849157054126009,-0.09645061728395062,-0.0953389830508475"
sh600469,0.00656943980791158,"0.10357403355215183,0.10387157695939563,0.10512129380053911",0.0074233572972008536,"-0.10201342281879204,-0.09229864785420341,-0.08501259445843837"
sh600104,0.006539370429769082,"0.09057971014492744,0.09552845528455285,0.0984759671746776",0.005657066854337095,"-0.10112359550561804,-0.08916323731138551,-0.07966457023060801"
sh600053,0.006497160973915894,"0.09320557491289201,0.09324758842443721,0.09895227008149006",0.008676789587852502,"-0.11432926829268293,-0.10914454277286138,-0.10866574965612118"
sh600613,0.006476238263037277,"0.09128289473684206,0.09523809523809536,0.10640394088669951",0.010707668363742213,"-0.12347188264058677,-0.10903659447348774,-0.10295519542421354"
sh600397,0.006459392176139961,"0.11311311311311319,0.11757575757575754,0.13058419243986266",0.00721500721500719,"-0.1286863270777481,-0.10236220472440936,-0.0998509687034277"
sh600111,0.006447770357576132,"0.10498220640569393,0.10528869480834538,0.1078305519897304",0.004912816985312742,"-0.11265646731571621,-0.09856262833675555,-0.0963800904977375"
sh601699,0.006346836069537658,"0.08996539792387537,0.09277198211624435,0.0970103721781574",0.0032305283224401365,"-0.10262467191601041,-0.09814612868047987,-0.09552969993876294"
sh600742,0.006316045260018695,"0.09838895281933252,0.09848484848484841,0.10233222275107084",0.006468001983261694,"-0.1121281464530892,-0.09646856158484074,-0.09298998569384828"
sh600252,0.006294847897719425,"0.08457997698504022,0.0905963302752294,0.10610079575596826",0.006901840490797536,"-0.09496124031007756,-0.08478260869565217,-0.0764150943396227"
sh600301,0.00625058381048511,"0.07947686116700194,0.0859950859950859,0.13461538461538466",0.005793742757821635,"-0.09269662921348316,-0.09161793372319683,-0.07862068965517233"
