symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
bj831445,0.003950789030402055,"0.07500000000000007,0.08412698412698402,0.1111111111111112",0.0,"-0.054085155350978215,-0.04362416107382547,-0.03448275862068974"
bj835185,0.0030607821065763395,"0.09054054054054053,0.09594095940959402,0.10887096774193546",0.0007384740922073155,"-0.1464487743557512,-0.08765243902439028,-0.08045977011494244"
bj430489,0.002472460451512547,"0.09278350515463929,0.11999999999999993,0.1342975206611569",0.0,"-0.08636363636363634,-0.07239819004524874,-0.07085020242914972"
bj830964,-0.0007709390729413039,"0.06730769230769226,0.07305936073059367,0.09722222222222215",0.0,"-0.08870967741935491,-0.07567567567567562,-0.07453416149068329"
