symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sh600354,0.005878208289126022,"0.11376146788990828,0.12772585669781936,0.12811203319502068",0.006753246753246701,"-0.11831789023521028,-0.11136712749615985,-0.10876132930513596"
sh600444,0.004884309889172122,"0.09400230680507492,0.10321100917431192,0.1113043478260869",0.002757352941176575,"-0.10992907801418432,-0.10746268656716418,-0.10590383444917846"
sh600699,0.00445614358154614,"0.08088235294117653,0.09375000000000008,0.09677419354838718",0.0,"-0.07308970099667782,-0.06584362139917682,-0.06392694063926946"
sh600847,0.004393610458027153,"0.07201646090534972,0.08208955223880587,0.09072978303747534",0.002173132947103564,"-0.08139534883720935,-0.06932773109243699,-0.06896551724137938"
sh600359,0.004104455579103729,"0.11603188662533205,0.12593016599885515,0.13589945011783192",0.006505576208178465,"-0.12831858407079638,-0.1122222222222222,-0.11140121845082675"
sh600817,0.003753422535473663,"0.08482142857142874,0.09590973201692521,0.09999999999999996",0.0,"-0.1023688663282571,-0.10232558139534893,-0.0845295055821372"
sh600540,0.0033375609787080172,"0.10421545667447293,0.12383177570093463,0.13379737045630322",0.006172479206187088,"-0.12546125461254606,-0.11911357340720226,-0.11639824304538798"
sh600624,0.0033244509825484823,"0.1081460674157304,0.1111111111111111,0.12388059701492538",0.004716401734104066,"-0.12332695984703623,-0.12121212121212122,-0.12000000000000001"
sh600486,0.0032007805433342073,"0.10240679565832947,0.10374331550802127,0.10382659887610371",0.0057517401043311895,"-0.11621856027753685,-0.10356068204613829,-0.09376443418013847"
sh600419,0.00273431134062613,"0.08201892744479489,0.08272506082725047,0.08370702541106136",0.004449388209121151,"-0.10204081632653056,-0.06857142857142863,-0.06785714285714284"
sh600315,0.0027252041372673695,"0.06973684210526312,0.0813813813813813,0.09575543203638218",0.002888341112042548,"-0.0922693266832918,-0.08684273138234591,-0.07910906298003068"
sh600371,0.0026722787225818916,"0.10577777777777773,0.11802853437094685,0.11811865312667028",0.003148614609571833,"-0.12071330589849107,-0.11206896551724146,-0.10275689223057648"
sh600276,0.0026474458401240836,"0.06625357483317448,0.06709634771112216,0.08149239077074129",0.0038255547054322513,"-0.11211180124223599,-0.09275301077540674,-0.06901899961225286"
sh600251,0.0023682319400207446,"0.10147299509001641,0.10541132311542063,0.10761589403973511",0.002528089887640545,"-0.13050075872534153,-0.1222847948511665,-0.11215509039010457"
sh600714,0.00226235678812862,"0.08083140877598144,0.09073724007561428,0.09459459459459461",0.0,"-0.10526315789473684,-0.09195402298850584,-0.07714285714285715"
sh600837,0.002241941682783639,"0.10644007155635059,0.11191772534785246,0.11800947867298586",0.0,"-0.16524359618282267,-0.11940298507462682,-0.11257406188281759"
sh600706,0.0022081423839913207,"0.07547169811320761,0.08082706766917287,0.08561020036429884",0.005180896292389383,"-0.0875232774674115,-0.08206106870229002,-0.06466876971608836"
sh600476,0.0021149359751097066,"0.09551656920077978,0.09807355516637471,0.1120689655172413",0.007974481658692157,"-0.13374667847652805,-0.12527472527472533,-0.10964083175803403"
sh601099,0.002084051358456832,"0.11214953271028037,0.12099411379986919,0.12273972602739718",0.001082251082251059,"-0.1443941109852775,-0.11132561132561136,-0.10680157391793155"
sh600691,0.002013291049627012,"0.08493771234428087,0.08616187989556137,0.08819538670284943",0.0,"-0.10402684563758391,-0.09911894273127757,-0.09221902017291062"
sh600588,0.002009266419725502,"0.06630236794171221,0.06826801517067008,0.10738255033557045",0.0015342497670084462,"-0.08627608346709478,-0.0861759425493717,-0.07980198019801983"
sh600773,0.0019936215066519345,"0.07817589576547224,0.07836990595611286,0.08319738988580747",0.0,"-0.10358565737051803,-0.10204081632653071,-0.07323232323232325"
sh600557,0.0019397075460950387,"0.076769406392694,0.08338192419825072,0.0834597875569045",0.0028449502133712054,"-0.15880799698227085,-0.11276332094175961,-0.1046171829339567"
sh600732,0.0018638714305574927,"0.11499999999999999,0.11622807017543847,0.11647058823529403",0.00745005549389565,"-0.1264,-0.12404580152671744,-0.11904761904761908"
sh600312,0.0018305946907662073,"0.08490566037735853,0.10497667185069982,0.11517857142857137",0.004387903862342409,"-0.11972704714640196,-0.10591672753834912,-0.10551431601272526"
sh600980,0.001790121718834314,"0.10512483574244424,0.10880829015544048,0.1253644314868805",0.004784688995215379,"-0.11913357400722024,-0.10641627543036004,-0.10635359116022093"
sh600715,0.0017843224472422435,"0.06499999999999995,0.07220216606498202,0.07977207977207985",0.004830917874396033,"-0.10256410256410255,-0.07882882882882875,-0.07703488372093027"
sh600610,0.0017357826372351682,"0.05258764607679472,0.055118110236220465,0.05921052631578958",0.0036032024623685135,"-0.10139860139860131,-0.09177215189873418,-0.06332637439109257"
sh600793,0.0017344685002327715,"0.08667736757624397,0.09695817490494293,0.10387157695939563",0.0023923444976076047,"-0.09319371727748678,-0.09253417455310209,-0.07258064516129033"
sh600697,0.001657207223154493,"0.07169811320754725,0.08567208271787298,0.09253112033195023",0.003878975950349163,"-0.11796087729697678,-0.09550561797752805,-0.09532215357458076"
sh600630,0.001629846445087344,"0.11380145278450368,0.11549707602339182,0.118096357226792",0.006060606060606111,"-0.1295336787564768,-0.1242937853107345,-0.11957950065703012"
sh600506,0.0016284540296593502,"0.11625282167042893,0.119047619047619,0.14009661835748796",0.0,"-0.12863070539419078,-0.11050328227571113,-0.10638297872340426"
sh600329,0.0016200567034300357,"0.07890743550834592,0.08545727136431788,0.08827785817655576",0.0014641288433381826,"-0.12448812448812445,-0.09907120743034051,-0.08798283261802578"
