symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sh603600,0.012294420682904888,"0.13169807348141915,0.1355089690944457,0.18191574993292203",0.005684543274471409,"-0.152,-0.11546840958605664,-0.10402234636871495"
sh600892,0.011724029310192107,"0.10291552454522807,0.13695450324976785,0.18181818181818177",0.013981042654028516,"-0.20564149226569606,-0.12585744109752456,-0.11543355753499367"
sh603309,0.010205361422667307,"0.11015848272278518,0.11757917681754056,0.16292639138240586",0.00859888720283266,"-0.14285714285714285,-0.11152301513747297,-0.10515901060070668"
sh600768,0.010102797931217426,"0.13841463414634156,0.14285714285714285,0.18141592920353988",0.012750825501651035,"-0.18265440210249667,-0.10936329588014988,-0.10759493670886082"
sh600876,0.009750404988659625,"0.1542798564838545,0.16325486182190369,0.1818181818181819",0.005450236966824738,"-0.1978609625668449,-0.1960580912863071,-0.1652003910068425"
sh600107,0.009501999245843497,"0.1277472527472527,0.1666666666666666,0.18139534883720926",0.007884782613386498,"-0.21243523316062166,-0.13832039520112907,-0.13350125944584382"
sh600421,0.009417880498710438,"0.10898796886058039,0.15487977369165495,0.18221258134490245",0.009869994155050524,"-0.2009756097560976,-0.12776831345826234,-0.11968503937007885"
sh603678,0.008938685489802325,"0.10006363347120584,0.11128284389489951,0.11648581513923385",0.004416473445953312,"-0.15954955959415767,-0.12135154565061104,-0.11290086396251271"
sh600493,0.008899080250424471,"0.11816065192083815,0.1271820448877805,0.18161925601750548",0.0075862068965518075,"-0.2087804878048781,-0.12188895979578802,-0.12144702842377265"
sh603998,0.008857632578221353,"0.10348929421094367,0.11891117478510037,0.18177042290517473",0.008118081180811766,"-0.1228285305538524,-0.1100386100386101,-0.0992440868080956"
sh600764,0.008829476466016308,"0.10945072697899841,0.11226508407517308,0.1820873427091043",0.010542134725927,"-0.2038258575197889,-0.16180981595092034,-0.11340206185567026"
sh600581,0.008705028853628534,"0.10586319218241035,0.10851202079272254,0.18224299065420566",0.009275496870916685,"-0.20833333333333334,-0.13608562691131493,-0.0991285403050109"
sh600130,0.008677419508644108,"0.10898661567877634,0.11902693310165068,0.18198362147406733",0.010422094841063016,"-0.2165450121654501,-0.13506965475469412,-0.11833333333333333"
sh600400,0.008577976669469354,"0.10243183492999267,0.11164274322169049,0.13452914798206278",0.008833922261484014,"-0.21147715196599365,-0.12636305323925587,-0.11584932480454861"
