symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sz002190,0.007815904935563991,"0.10169491525423728,0.10680423870607915,0.15031554790590934",0.007316695808307645,"-0.09139213602550472,-0.08887109687750196,-0.08580858085808574"
sz000795,0.007002148697072057,"0.11438326931284677,0.1394643759474483,0.16862284820031295",0.003870967741935516,"-0.08864265927977848,-0.08527918781725888,-0.0832087693074241"
sz300054,0.006927536600754204,"0.09996125532739242,0.10256410256410262,0.10827629122588672",0.009128662720158663,"-0.11115879828326179,-0.09957193374278804,-0.09753231492361941"
sz300055,0.006760576362481241,"0.07893333333333336,0.08277999114652496,0.09813568099430339",0.006278162141919145,"-0.11178985949908359,-0.1103864734299517,-0.10775328214020316"
sz002344,0.006751304354327894,"0.08220258756705587,0.09710675091453282,0.1162790697674418",0.007570524754366613,"-0.09528301886792448,-0.08824366638200971,-0.07733390301217698"
sz002106,0.0065656908511041,"0.09139784946236555,0.09521507974867091,0.10740203193033372",0.007163984341017853,"-0.10412926391382407,-0.08976377952755887,-0.07751479289940821"
sz002129,0.006391985674566439,"0.08888888888888882,0.0894468418987839,0.08971774193548393",0.0060108181203515874,"-0.0831255195344971,-0.06666666666666653,-0.06476030277544151"
sz000049,0.00636321498299385,"0.09869310500225333,0.09889121965837581,0.10144927536231879",0.005882952368225934,"-0.09072715143428961,-0.0842017507294706,-0.08243243243243235"
sz000790,0.0059546219132222186,"0.09295774647887325,0.09642207398423276,0.09680451127819559",0.005865102639296193,"-0.11040609137055839,-0.09280066583437356,-0.08333333333333338"
sz000669,0.005886124875070379,"0.08285714285714281,0.09005947323704322,0.09931506849315064",0.003305785123966872,"-0.11460488208522959,-0.07712765957446818,-0.07389162561576358"
sz002006,0.00588163382404431,"0.092604365331638,0.09343434343434347,0.09368983957219257",0.006383345501744079,"-0.10000000000000006,-0.07863089731729876,-0.0716560509554139"
sz002057,0.005680134878314909,"0.10330578512396695,0.10414269275028762,0.10538286580742978",0.005522329899701862,"-0.10676574110285493,-0.09836065573770499,-0.09756097560975613"
sz000523,0.0056702699690241755,"0.09531914893617015,0.1042701092353526,0.12364620938628151",0.006006006006006011,"-0.10572687224669614,-0.10236220472440946,-0.07752613240418108"
sz002310,0.005605245119087211,"0.09088997529306625,0.10629303879457269,0.11598686702866527",0.00576408426542238,"-0.10732538330494035,-0.10256410256410262,-0.072992700729927"
sz000596,0.005508503251258241,"0.08390770152831876,0.08754116355653123,0.09450651769087529",0.004478177341234419,"-0.07659574468085108,-0.07385681909078798,-0.0625"
