symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sh601069,0.007693472942485001,"0.10166666666666672,0.11423650975889792,0.11773117254528116",0.006433166547533942,"-0.09268645908761775,-0.08622448979591843,-0.06752730883813304"
sh603336,0.0061850193544685204,"0.08990487879717714,0.09079229122055678,0.11479850998984073",0.006361323155216376,"-0.0972791651136787,-0.08195292066259803,-0.0707070707070707"
sh600903,0.0054872890034816406,"0.10926750303520838,0.1369272237196765,0.14576802507836986",0.0015873015873015535,"-0.11466555878687154,-0.08790212958767564,-0.08466666666666664"
sh600536,0.004807670817318567,"0.09600560616678341,0.10805173133083021,0.10872395833333333",0.0037570444583594547,"-0.10835401157981807,-0.10516605166051665,-0.08846153846153844"
sh600776,0.0044758060952838664,"0.09368635437881873,0.09571428571428571,0.11072362685265923",0.0031298904538341883,"-0.10212765957446798,-0.08805970149253742,-0.08235294117647061"
sh603683,0.004317124303422046,"0.1032312211498112,0.10722100656455154,0.1261796574624257",0.005610098176718098,"-0.09651162790697668,-0.08612204724409449,-0.08096590909090913"
sh603499,0.0042310436940104276,"0.11904761904761904,0.12042502951593866,0.12337662337662332",0.0038525723391426205,"-0.14179104477611942,-0.1300867244829886,-0.10184331797235027"
sh603363,0.004204568145999764,"0.1029796131730266,0.11415730337078664,0.12094064949608063",0.005440696409140254,"-0.09970530451866393,-0.08861538461538469,-0.08719052744886982"
sh603676,0.0040396365790995245,"0.10226049515608174,0.1044776119402985,0.1155660377358491",0.004653868528214185,"-0.10168393782383423,-0.10111699000587882,-0.0840621963070943"
sh600988,0.0040193579495412905,"0.07202680067001671,0.0857142857142857,0.09197080291970802",0.002247191011235907,"-0.09693877551020405,-0.07547169811320761,-0.06981132075471701"
sh600689,0.004012022749084522,"0.08938053097345146,0.10142348754448403,0.10177332305319971",0.005656108597285148,"-0.10619469026548684,-0.09461077844311389,-0.08252427184466016"
sh603329,0.0035493969512729127,"0.11159857417055115,0.11370169274992012,0.12151702786377712",0.0015777847901546453,"-0.12786084833689343,-0.11994727592267121,-0.1126436781609194"
sh603787,0.0035492121702766512,"0.07706766917293235,0.0776293823038397,0.07873303167420823",0.0034482758620690145,"-0.11658456486042693,-0.11015831134564631,-0.05937500000000003"
sh600130,0.0035405606428806327,"0.0991957104557641,0.1016042780748664,0.10826210826210823",0.0028409090909090303,"-0.09128630705394199,-0.08843537414965995,-0.06951871657754005"
sh603039,0.003492524750031049,"0.0845592126150915,0.0881777777777778,0.10275212746695632",0.00318819457096005,"-0.095985553549104,-0.08356435643564354,-0.06453369639210339"
sh603389,0.0033965027209192497,"0.08815672306322353,0.10554561717352413,0.10576271186440682",0.0035056967572304246,"-0.11825860948667967,-0.06849315068493143,-0.0676084762865792"
sh600547,0.0033909916728005127,"0.05290322580645163,0.05597381342062196,0.06028368794326246",0.004356435643564334,"-0.08222713864306773,-0.07041107041107043,-0.049893842887473464"
sh600238,0.0033212265148834922,"0.08080808080808077,0.08417508417508418,0.1020408163265306",0.0026189496777731516,"-0.08660351826792971,-0.08163265306122457,-0.06774668630338733"
sh603726,0.0032050027798848977,"0.08313934153641503,0.09696969696969694,0.13976377952755908",0.0013490725126475262,"-0.10387422796181929,-0.0792160065332788,-0.07056074766355148"
sh603711,0.0031878362133538414,"0.08840460526315784,0.08913649025069634,0.10025167785234902",0.0033025099075297696,"-0.09103891467333097,-0.08668197474167631,-0.0820931349015843"
sh603813,0.003130723569138615,"0.08634843417452112,0.09243915069911963,0.11796562279255941",0.0036666666666666475,"-0.10131532172058307,-0.0749521988527725,-0.06993775173928965"
sh600529,0.00301990289602413,"0.06026438569206846,0.06707692307692306,0.07266435986159164",0.0036540803897684966,"-0.07130825379000559,-0.06896551724137935,-0.052387267904509344"
sh600448,0.003017827664821926,"0.08192090395480227,0.1055555555555556,0.12240184757505779",0.002298850574712595,"-0.08176100628930824,-0.0778301886792453,-0.07673267326732663"
sh603183,0.002993805089625446,"0.09077155824508307,0.09416445623342186,0.09651741293532344",0.005900533857825256,"-0.11524163568773241,-0.0968194574368569,-0.08061953931691823"
sh603083,0.0029830899858793625,"0.0942622950819671,0.09551130610867359,0.10447761194029859",0.004594921402660162,"-0.10441629578911334,-0.1024757129426513,-0.09925373134328362"
sh603605,0.0029711187502163647,"0.09481387209672289,0.0961616986525111,0.09774436090225572",0.002160293799956825,"-0.0962904498816102,-0.09606879606879598,-0.0759771629336847"
sh600476,0.002965586621079143,"0.10821098423056019,0.11065088757396446,0.13646055437100224",0.0037383177570093767,"-0.11002994011976053,-0.10557184750733141,-0.08425531914893619"
sh600810,0.0029089613548690216,"0.0872093023255815,0.08830022075055195,0.09814722083124675",0.0027548209366391823,"-0.11082802547770713,-0.0923306031273269,-0.0868035190615836"
sh603477,0.0028468951840516926,"0.09069212410501201,0.09085252022401996,0.09897025171624717",0.0019940179461614732,"-0.09629629629629632,-0.07540983606557371,-0.07380952380952378"
sh603356,0.0028424827254694665,"0.0947128185621909,0.10005589714924534,0.1549239391513211",0.004120879120879114,"-0.10392236150424586,-0.09389473684210513,-0.08500881834215168"
sh603856,0.0028244027539839752,"0.09104477611940306,0.09244186046511628,0.09441836202399594",0.004420432220039286,"-0.09895833333333326,-0.09194711538461545,-0.08633540372670788"
sh603506,0.002789128706583735,"0.09217523423651558,0.09578048149106919,0.12241224122412236",0.002570694087403658,"-0.17836084905660368,-0.11099999999999995,-0.09683893627696938"
sh603970,0.0027759694642948136,"0.08912830558276201,0.09782608695652177,0.1019862490450725",0.007096774193548465,"-0.12272490899636,-0.10583768391077363,-0.07543959160521849"
sh600489,0.002762638214470928,"0.049516908212560516,0.06900878293601014,0.07201086956521742",0.003984063745019836,"-0.08391608391608386,-0.06779661016949158,-0.0500544069640915"
sh603103,0.0027614394314359096,"0.07919075144508676,0.09026369168356992,0.09740259740259752",0.0037983425414364444,"-0.08032128514056214,-0.07572298325722977,-0.06995073891625625"
sh600593,0.0027476032388727917,"0.04448979591836734,0.0551422319474835,0.0665691294806145",0.0004178854993732371,"-0.06408498971898564,-0.05886075949367087,-0.051948051948051875"
sh600740,0.0027276170530276846,"0.07034482758620687,0.07511737089201885,0.088256746900073",0.004251700680272169,"-0.09075194468452902,-0.08095238095238091,-0.0789085545722714"
sh603012,0.0027125502383165815,"0.044692737430167516,0.050473186119873864,0.06479217603911973",0.0029542097488921087,"-0.10248447204968932,-0.07132667617689016,-0.0454545454545455"
sh603335,0.0027039201532535317,"0.08362989323843412,0.08972691807542267,0.0930451127819549",0.004373177842565633,"-0.10149253731343279,-0.08670520231213873,-0.0853199498117943"
sh603826,0.002629104652297726,"0.0805626598465473,0.09433962264150951,0.0965834428383706",0.004593175853018392,"-0.11111111111111116,-0.09726224783861669,-0.09387755102040819"
sh600198,0.0025943509772373592,"0.0869565217391305,0.08955223880597027,0.10476190476190485",0.0014409221902016982,"-0.10434782608695649,-0.07163886162904795,-0.06048387096774196"
sh600845,0.0025741764432008953,"0.09913378248315687,0.10238751147842058,0.10458240946045819",0.0027868091035763453,"-0.1258561643835617,-0.07666666666666666,-0.07633863965267726"
sh600763,0.0025357354756651075,"0.07536076964190273,0.0821164422529869,0.08822994360560309",0.0025268477574225613,"-0.08544303797468349,-0.0829929047516663,-0.08049327354260097"
sh603357,0.0025335443599199055,"0.07632263660017354,0.07998392282958193,0.08558558558558557",0.0028846153846154936,"-0.08625196027182448,-0.0849256900212313,-0.07099278979478653"
sh603043,0.0025168266455357067,"0.07473309608540923,0.07634789452971262,0.07789473684210532",0.002352941176470538,"-0.08424268878219117,-0.07933194154488515,-0.05478260869565224"
sh600117,0.002510880463015341,"0.0878243512974051,0.09055876685934501,0.09999999999999991",0.002114164904862534,"-0.07311827956989243,-0.0729613733905579,-0.060150375939849676"
sh600313,0.0024923865866489617,"0.09831460674157305,0.10187667560321713,0.12335958005249349",0.002849002849002915,"-0.08285714285714287,-0.08225108225108223,-0.07526881720430106"
sh600167,0.0024911406690810876,"0.07623143080531677,0.07627118644067798,0.07831325301204822",0.0012121212121211863,"-0.07017543859649121,-0.06421105027376818,-0.057713651498335336"
sh603960,0.002483548795062338,"0.07125748502994009,0.07870221651140377,0.08012326656394457",0.0016507098052162665,"-0.09188955996548745,-0.08894490457328048,-0.06629642485248179"
