symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sz000568,0.009640586316751293,"0.09672830725462313,0.09990999099909986,0.1105463786531131",0.007620897120611259,"-0.10309278350515465,-0.07665505226480843,-0.06299212598425202"
sz000537,0.007904053830632264,"0.09703504043126682,0.0983213429256594,0.09935897435897437",0.006420562288729521,"-0.10280373831775703,-0.1027777777777778,-0.09556313993174054"
sz000548,0.007666761823647658,"0.09345794392523372,0.10638297872340424,0.1285714285714286",0.004065040650406598,"-0.10576923076923064,-0.07120743034055727,-0.06783919597989939"
sz000869,0.007032942886915856,"0.0873925501432664,0.09094591857403271,0.10200445434298454",0.0040697674418604815,"-0.11810089020771503,-0.11111111111111124,-0.08868742609381158"
sz000825,0.006627504236187334,"0.06417112299465245,0.07739557739557727,0.08142999006951343",0.0066334991708124616,"-0.08596491228070179,-0.08124999999999993,-0.07100591715976337"
sz000922,0.006610925176961723,"0.09259259259259267,0.1003134796238244,0.1027777777777778",0.008902077151335253,"-0.11397058823529396,-0.10320284697508898,-0.0956937799043061"
sz000428,0.006502453803554995,"0.08671328671328672,0.09063444108761337,0.09610389610389614",0.005935672514619855,"-0.10793650793650804,-0.10000000000000006,-0.09011627906976746"
sz000612,0.0064027571941660776,"0.08833922261484099,0.08879492600422849,0.09964830011723337",0.006868131868131844,"-0.10013717421124822,-0.0871632329635499,-0.07986688851913484"
sz000528,0.006339628469680768,"0.0929368029739777,0.09358288770053481,0.10019267822736033",0.006473576703503908,"-0.1002506265664159,-0.09547738693467327,-0.0942812982998455"
sz000665,0.006083546376645592,"0.09671179883945842,0.1021897810218979,0.11032863849765252",0.007301388033540093,"-0.13528336380255945,-0.1174785100286532,-0.09045226130653253"
sz002048,0.006056588413863204,"0.09011627906976738,0.09436352121595937,0.12172284644194764",0.0046511627906976934,"-0.10610932475884234,-0.08915662650602406,-0.08834827144686305"
sz000951,0.006030549006568221,"0.07967269595176578,0.0898876404494381,0.0907462686567164",0.005482456140350761,"-0.10745789895749798,-0.09655172413793106,-0.0959488272921109"
sz000799,0.005973685134145134,"0.09896907216494837,0.10606060606060595,0.10634920634920635",0.00531343673835295,"-0.10778443113772457,-0.09729729729729726,-0.09181969949916524"
sz000807,0.005952705114627491,"0.09090909090909086,0.09387755102040815,0.10736579275905112",0.0052770448548812715,"-0.10269360269360259,-0.10112359550561799,-0.08870967741935491"
sz000002,0.005915892298073713,"0.0832116788321167,0.08597662771285484,0.0930414386239249",0.003521137674623325,"-0.07096774193548393,-0.056363636363636456,-0.050816696914700595"
sz000972,0.005809073056645541,"0.07999999999999999,0.08299430431244911,0.08644222020018191",0.00530973451327438,"-0.11238532110091727,-0.06553672316384182,-0.04948453608247427"
sz000060,0.005718657457661665,"0.08482142857142848,0.08749229821318545,0.09145248057381955",0.006074411541381934,"-0.14537755822159495,-0.10750360750360752,-0.06789524733268681"
sz000031,0.005646139456131314,"0.08882082695252681,0.09238578680203048,0.10235131396957126",0.0042492492492492845,"-0.10093167701863359,-0.0923317683881064,-0.08174386920980922"
sz000858,0.0055550135819205804,"0.0818181818181819,0.09922589725545392,0.10964083175803403",0.0023622047244093985,"-0.0837606837606838,-0.06714628297362109,-0.05592841163310962"
sz000663,0.005400021621579683,"0.09885057471264362,0.09914320685434512,0.10000000000000012",0.005674044265593567,"-0.10172143974960883,-0.09234828496042206,-0.07647058823529423"
sz000863,0.00526208619746587,"0.05508474576271182,0.06103286384976521,0.07692307692307708",0.009950248756218916,"-0.06532663316582932,-0.06214689265536716,-0.059523809523809576"
sz000965,0.005211737138082025,"0.09112149532710283,0.09457092819614711,0.10478359908883816",0.0053524022943868665,"-0.1433962264150943,-0.12389380530973454,-0.10724637681159423"
sz000419,0.00520760442127242,"0.09762202753441805,0.09809663250366031,0.10313075506445665",0.004761904761904872,"-0.11862068965517233,-0.10999999999999996,-0.10837438423645322"
sz002024,0.005181703769923182,"0.08158415841584167,0.09090909090909088,0.09090909090909091",0.0037411148522260166,"-0.11545988258317022,-0.10869082018226273,-0.08022549869904604"
sz000882,0.00515351719570335,"0.08598130841121496,0.08902691511387158,0.09162717219589259",0.007058823529411823,"-0.12857142857142864,-0.07556270096463033,-0.07368421052631577"
sz000719,0.005017087850643857,"0.06201550387596905,0.0671140939597316,0.07342657342657341",0.005681818181818187,"-0.08888888888888896,-0.08673469387755099,-0.06079027355623105"
sz000563,0.005010527410175252,"0.0904109589041096,0.1007194244604316,0.10380622837370251",0.008667887495891449,"-0.10048622366288494,-0.09839816933638437,-0.09732824427480911"
sz000001,0.005010247225095469,"0.07769230769230781,0.08392603129445232,0.09213863060016905",0.0029455081001473434,"-0.045351473922902466,-0.04461538461538462,-0.04342431761786618"
sz000762,0.00498259452940186,"0.09288824383164002,0.09849749582637726,0.10367170626349882",0.0049609041329917196,"-0.10912343470483012,-0.10574018126888207,-0.10392156862745086"
sz002007,0.004972657084340352,"0.07722616233254535,0.08159509202453977,0.08258928571428573",0.003911624699332182,"-0.08580246913580251,-0.0805084745762713,-0.06822262118491924"
sz000790,0.004959889712572375,"0.09482758620689652,0.09922680412371129,0.1035758323057953",0.004234903645175334,"-0.11090909090909097,-0.10709838107098398,-0.10120068610634646"
sz000789,0.004913632854532129,"0.05985915492957744,0.06181818181818195,0.0902777777777777",0.0038759689922481513,"-0.06545454545454552,-0.06049822064056937,-0.055335968379446696"
sz000837,0.004895224416623173,"0.08450704225352108,0.08450704225352114,0.08641975308641978",0.0048175069594803294,"-0.10275229357798157,-0.10256410256410266,-0.09818181818181819"
sz002029,0.004854160095500088,"0.08764607679465782,0.09090909090909098,0.10112359550561802",0.003568879371877281,"-0.10547667342799198,-0.08640552995391705,-0.07094918504314479"
sz000903,0.004852069484072059,"0.07720588235294117,0.08118081180811816,0.08844765342960292",0.005278845618140325,"-0.11147011308562188,-0.10760667903525048,-0.0970588235294118"
sz000061,0.004810575106697061,"0.09201213346814965,0.09224598930481288,0.09523809523809512",0.0023501795084230376,"-0.11057692307692306,-0.11004273504273517,-0.09034267912772577"
sz000923,0.004772038196461243,"0.09090909090909094,0.09150326797385629,0.0991501416430594",0.005260413331259742,"-0.13186813186813198,-0.09935205183585312,-0.09177215189873418"
sz000685,0.0047510262235716085,"0.08974358974358967,0.09489051094890513,0.09554140127388538",0.005813953488372098,"-0.17989417989417983,-0.11046511627906974,-0.09646302250803854"
sz000819,0.004744220226898594,"0.09337349397590358,0.10138248847926266,0.10427807486631019",0.002298850574712595,"-0.12338308457711444,-0.10795454545454536,-0.10050251256281408"
sz000935,0.004737031910444985,"0.0769230769230769,0.09289617486338794,0.10064935064935061",0.005814739688979045,"-0.10091743119266051,-0.09861932938856015,-0.07632093933463789"
sz000718,0.004651534343686083,"0.05825242718446607,0.058510638297872355,0.07361963190184057",0.0021097046413501657,"-0.08467741935483887,-0.05398457583547545,-0.05348837209302336"
sz000006,0.00464659657975254,"0.08987161198288159,0.09230769230769227,0.09446254071661248",0.003921568627451012,"-0.07476635514018698,-0.06216931216931202,-0.05736434108527119"
sz000878,0.004635343554336375,"0.08187134502923984,0.08276899924755453,0.10982048574445627",0.003345356475733199,"-0.13740458015267187,-0.0807881773399015,-0.07586206896551731"
sz000576,0.004581704774932454,"0.09195402298850563,0.09691629955947145,0.09859154929577468",0.005865153078775375,"-0.12947658402203852,-0.1094674556213018,-0.08518518518518517"
sz000430,0.004491109572200592,"0.09090909090909094,0.09090909090909098,0.11023622047244093",0.00405694535878868,"-0.10759493670886071,-0.09025270758122744,-0.08163265306122455"
sz000697,0.004454288257702574,"0.08108108108108109,0.09049773755656117,0.09168443496801718",0.006666666666666672,"-0.11217183770883048,-0.10037174721189591,-0.09263657957244648"
sz000553,0.004433939475141747,"0.07267441860465117,0.08256880733944962,0.09090909090909088",0.003861003861003779,"-0.10638297872340435,-0.08064516129032258,-0.06562499999999999"
sz000410,0.004416032114410731,"0.08232711306256861,0.09189189189189186,0.10860655737704923",0.006393309885237156,"-0.0823311748381129,-0.08178438661710034,-0.07102803738317756"
sz000876,0.004415772700664151,"0.0756013745704468,0.07776669990029904,0.08549618320610695",0.005619238701892769,"-0.0903083700440527,-0.08316633266533066,-0.07314410480349344"
sz000550,0.004410517404505614,"0.06906474820143878,0.07352941176470594,0.09083263246425567",0.005291712753594821,"-0.097911227154047,-0.06766917293233085,-0.06659267480577152"
sz000801,0.0043936307584791475,"0.09052631578947362,0.09671179883945842,0.10305343511450382",0.0028011204481793364,"-0.08961303462321782,-0.08249496981891351,-0.064516129032258"
sz000783,0.004380291170259087,"0.08555133079847912,0.09090909090909098,0.0978723404255319",0.002719910185722041,"-0.1027777777777778,-0.06445312500000001,-0.06042884990253404"
sz002032,0.004376101081857736,"0.0832778147901399,0.08562019758507149,0.09077269317329338",0.003098598310291848,"-0.1076642335766423,-0.08862745098039222,-0.08093278463648844"
sz000908,0.004300962714644833,"0.09178743961352655,0.09756097560975606,0.10274963820549927",0.005050505050505055,"-0.07909604519774005,-0.07490636704119857,-0.07428571428571436"
sz000831,0.004231253074795486,"0.08835341365461855,0.0907563025210084,0.09579439252336441",0.00446651113636817,"-0.10488245931283907,-0.09363957597173149,-0.09218436873747494"
sz000014,0.004177666455144903,"0.07605177993527504,0.0841968911917099,0.09026548672566383",0.004734383600363021,"-0.07660167130919218,-0.06481481481481491,-0.060139860139860224"
sz000759,0.004110744242661547,"0.08038976857490876,0.0861812778603269,0.08915906788247205",0.0015503875968991916,"-0.10954616588419408,-0.10835214446952607,-0.09883720930232555"
sz000090,0.004109391327782614,"0.07407407407407414,0.07737656595431103,0.08931185944363108",0.003664969738479869,"-0.0903873744619799,-0.08854166666666678,-0.07058823529411758"
sz000690,0.004101467718002024,"0.0755319148936171,0.07958477508650517,0.07981220657276993",0.003260869565217515,"-0.0893561103810776,-0.07894736842105254,-0.06929637526652455"
sz000632,0.004095423303329108,"0.06990881458966565,0.07954545454545453,0.0869565217391305",0.004099462365591493,"-0.07834101382488476,-0.07480314960629937,-0.06751054852320662"
sz000505,0.004090233070071016,"0.05639097744360915,0.06043956043956049,0.07428571428571422",0.003861003861003779,"-0.05976095617529895,-0.05691056910569111,-0.054878048780487854"
sz000533,0.004089142084537917,"0.08606557377049179,0.08764940239043816,0.09909909909909918",0.003482936943381815,"-0.11062906724511926,-0.10902255639097745,-0.0911270983213429"
sz000402,0.004076585666168106,"0.07952468007312624,0.07959479015918955,0.08352668213457064",0.004283808624459562,"-0.09470124013528748,-0.07607361963190196,-0.07125000000000004"
sz000901,0.004031816693767887,"0.09936575052854135,0.10267857142857141,0.10720268006700162",0.0050260281468800985,"-0.16288659793814436,-0.1166253101736972,-0.10585585585585579"
sz002028,0.004006707890954474,"0.07650000000000005,0.08192771084337347,0.08643872454859777",0.004061888414386133,"-0.09014675052410914,-0.07306273062730628,-0.06995884773662549"
sz000856,0.003992324023767318,"0.05246913580246911,0.052747252747252796,0.05500000000000005",0.004405286343612437,"-0.06232294617563745,-0.06053268765133172,-0.053571428571428624"
sz000617,0.003943663947440755,"0.0912484446287847,0.09140201394268006,0.0924107142857143",0.0013821700069109432,"-0.09341429238673517,-0.08695652173913047,-0.07423208191126272"
sz000833,0.003929997401022964,"0.09205776173285195,0.10010214504596514,0.11260253542132735",0.004761904761904801,"-0.10292249047013972,-0.09930069930069929,-0.09779951100244508"
sz000036,0.003929832956318889,"0.08949416342412451,0.09157509157509157,0.13983050847457631",0.002770083102493016,"-0.11111111111111115,-0.09171597633136097,-0.09090909090909093"
sz000603,0.003927322643750446,"0.052459016393442526,0.05448717948717946,0.12893081761006292",0.003853922238393597,"-0.05338078291814943,-0.05284552845528451,-0.05172413793103453"
sz002008,0.003920168950702551,"0.09034589571502323,0.09529780564263321,0.09993060374739761",0.004321521175453667,"-0.0992366412213741,-0.09869646182495344,-0.09266720386784853"
sz000661,0.003908985306854179,"0.09172259507829982,0.0920398009950248,0.09276018099547514",0.003430541825542535,"-0.1086519114688129,-0.09473684210526316,-0.08188585607940448"
sz000030,0.003905426212057899,"0.05625000000000005,0.06321839080459776,0.0701754385964913",0.0051151229722658335,"-0.10465116279069764,-0.09000000000000008,-0.055172413793103496"
sz000815,0.0039052811554903663,"0.07142857142857145,0.08221476510067117,0.08731808731808731",0.0046949391641685455,"-0.08169934640522876,-0.06879194630872486,-0.06622516556291387"
sz000811,0.003895028111333263,"0.08695652173913052,0.08931698774080557,0.09066305818673884",0.0015156525573191916,"-0.11213235294117636,-0.08180300500834713,-0.04558404558404563"
sz000547,0.0038420774290319607,"0.08760683760683764,0.09154929577464792,0.09722222222222227",0.0044742729306488736,"-0.09936575052854116,-0.08716707021791775,-0.0721649484536082"
sz002045,0.003833068433352309,"0.058960434445306555,0.06921029281277723,0.07074235807860267",0.004950495049505021,"-0.11041405269761616,-0.09048178613396021,-0.0654205607476636"
sz000598,0.0038072456601974352,"0.09684210526315788,0.09803921568627459,0.13105413105413105",0.006646126760563436,"-0.17325227963525844,-0.11046511627906982,-0.09803921568627452"
sz000069,0.0037826888622202928,"0.08095238095238091,0.08981555733761035,0.09077040427154841",0.0016454938783024594,"-0.11053412462908013,-0.07957153787299151,-0.07671721677074035"
sz000915,0.0037807900461234068,"0.0739795918367347,0.07547169811320761,0.07861635220125786",0.003174731155702929,"-0.07859078590785909,-0.06578947368421052,-0.056547619047619034"
sz002022,0.0037062372726094626,"0.0668016194331984,0.07757885763000853,0.0791433891992551",0.006072874493927116,"-0.09328621908127198,-0.08925619834710745,-0.08695652173913045"
sz000987,0.003701396247887536,"0.06202531645569612,0.06481481481481466,0.09702209414024973",0.004705940973659088,"-0.15833333333333335,-0.08535031847133769,-0.07730061349693239"
sz000609,0.0036876110680501553,"0.07193396226415098,0.07432432432432433,0.09064748201438848",0.0036769178776613763,"-0.07987220447284345,-0.07468354430379734,-0.07178217821782179"
sz000798,0.003673953430161594,"0.06624605678233438,0.07780979827089338,0.09135802469135794",0.004227148763965776,"-0.09768637532133662,-0.08659217877094974,-0.073015873015873"
sz000404,0.003665221707488922,"0.08571428571428573,0.08991825613079021,0.11854103343465049",0.0043290043290043325,"-0.10471204188481674,-0.09830508474576272,-0.0936454849498327"
sz000736,0.0036639638264413755,"0.0705679862306367,0.08430232558139536,0.09544468546637752",0.0033557046979865056,"-0.06944444444444445,-0.05177993527508096,-0.05172413793103453"
sz001696,0.0036458366888372697,"0.07900677200902927,0.08622754491017962,0.09673202614379087",0.0022212032462601465,"-0.111617312072893,-0.08089887640449445,-0.07954545454545466"
sz000978,0.0036349377255936524,"0.07951807228915664,0.0865191146881289,0.0883720930232558",0.0032769223059797396,"-0.07105263157894726,-0.06420927467300844,-0.05623100303951369"
sz000713,0.0036059014785936815,"0.096153846153846,0.10352422907489,0.10588235294117651",0.006920415224913501,"-0.12418300653594767,-0.09259259259259246,-0.08587257617728533"
sz000709,0.0035202356692154565,"0.06829268292682923,0.07936507936507949,0.0936708860759494",0.002793296089385415,"-0.10937499999999988,-0.07795698924731172,-0.07365439093484413"
sz000159,0.003473520228948305,"0.07486631016042779,0.08270676691729324,0.12170385395537518",0.00330033003300323,"-0.0777479892761393,-0.0749506903353057,-0.06853582554517126"
sz000906,0.0034663673607173997,"0.09176029962546821,0.0930787589498808,0.09948542024013708",0.004477611940298412,"-0.15848214285714282,-0.099391480730223,-0.09278350515463918"
sz000695,0.0034582909890519694,"0.09966024915062287,0.09999999999999998,0.1168289290681503",0.0034306225726727117,"-0.10602409638554204,-0.09530583214793739,-0.0746987951807228"
sz000910,0.0034428758505221815,"0.08468244084682439,0.08790383170548459,0.13265306122448978",0.0033167495854062308,"-0.10582010582010583,-0.09896249002394256,-0.07777777777777772"
sz000949,0.0034320301195877763,"0.08076923076923075,0.08831168831168838,0.09024390243902432",0.0041580221300139275,"-0.0865384615384616,-0.07669616519174034,-0.0709219858156029"
sz000860,0.0033775029819976036,"0.0723684210526315,0.08522727272727276,0.09999999999999991",0.005305182809613587,"-0.0741687979539642,-0.07352941176470584,-0.06965174129353241"
sz000962,0.003374129319407721,"0.09921671018276759,0.10303030303030299,0.11984282907662072",0.004329004329004365,"-0.11423841059602656,-0.11010830324909752,-0.10194174757281552"
sz000625,0.0033659512334183635,"0.07854406130268202,0.08686868686868698,0.09077155824508329",0.005444646098003514,"-0.2105263157894737,-0.10714285714285725,-0.07961783439490445"
sz000948,0.0033486207221493,"0.08221476510067117,0.08259587020648974,0.0841423948220064",0.005976095617529931,"-0.11128284389489963,-0.09592326139088717,-0.07575757575757582"
sz000788,0.0033246614598886393,"0.07197943444730072,0.07804878048780485,0.08157894736842096",0.005494505494505499,"-0.1118012422360248,-0.08000000000000007,-0.06535947712418291"
sz000981,0.0033197097084248107,"0.07551020408163267,0.0756457564575646,0.08757062146892657",0.00634249471458779,"-0.11550632911392397,-0.10151187904967597,-0.08454106280193228"
sz000753,0.003304637042246015,"0.07488986784140966,0.08695652173913036,0.0997442455242967",0.003225806451612978,"-0.08505747126436784,-0.06620209059233448,-0.05747126436781606"
sz000839,0.00329431881547675,"0.0909090909090909,0.09331797235023037,0.09395973154362415",0.0032558139534883852,"-0.08507765023632691,-0.07471264367816097,-0.06038961038961037"
sz000536,0.003282666482849885,"0.05882352941176463,0.06514657980456032,0.0733944954128441",0.002980632551528143,"-0.06621004566210047,-0.05932203389830507,-0.05896805896805902"
sz000040,0.003274407987851975,"0.0778816199376947,0.08888888888888896,0.08992805755395684",0.003367003367003295,"-0.1068702290076335,-0.07352941176470594,-0.06103286384976521"
sz000608,0.0032705421357533964,"0.08582089552238804,0.08886255924170616,0.09847198641765706",0.0038095238095237284,"-0.1003649635036496,-0.08362989323843412,-0.08262711864406792"
sz000816,0.003254479662634667,"0.07520325203252035,0.08759124087591248,0.0914634146341463",0.0036363636363635587,"-0.11218568665377178,-0.1118012422360248,-0.07450980392156861"
sz000425,0.0032538990071507706,"0.08662613981762922,0.08743169398907111,0.16226415094339622",0.0032948929159801604,"-0.10701107011070111,-0.10447761194029849,-0.05940594059405924"
sz000711,0.003248958135780904,"0.06188118811881188,0.08181818181818189,0.09251101321585901",0.007207461842849018,"-0.11614730878186974,-0.10451977401129946,-0.050746268656716394"
sz000538,0.0032455828986945293,"0.09000861326442722,0.09504818876703222,0.10311552247036122",0.002120441051738792,"-0.11555312157721792,-0.08525535420098848,-0.06193771626297575"
sz000554,0.003244477071068956,"0.06260032102728727,0.08384458077709615,0.08515283842794753",0.004164006526211312,"-0.08318890814558051,-0.08253358925143948,-0.08136482939632547"
sz000417,0.0031843096019954368,"0.06036745406824146,0.06712962962962964,0.06909090909090908",0.00421940928270052,"-0.0816777041942605,-0.08141962421711893,-0.07788944723618092"
sz000752,0.0031821415228622816,"0.07941653160453813,0.08018867924528299,0.09455958549222793",0.004210526315789384,"-0.09972677595628421,-0.08709175738724723,-0.08188976377952764"
sz000526,0.0031769586327541673,"0.08256880733944957,0.08564814814814807,0.10050251256281405",0.004474631243336957,"-0.10989010989010989,-0.10755148741418759,-0.10273972602739731"
sz000573,0.003127976750139977,"0.06422018348623852,0.08185053380782917,0.1863799283154122",0.0034129692832763777,"-0.07569721115537847,-0.06415094339622639,-0.04895104895104884"
sz000652,0.0030897716009139395,"0.09160305343511445,0.09876543209876541,0.10613207547169815",0.0033388981636059386,"-0.09890109890109891,-0.09770114942528732,-0.07216494845360831"
sz000850,0.003057640385306976,"0.09252669039145915,0.09512195121951213,0.10029498525073755",0.004444532237673834,"-0.10064935064935067,-0.09401709401709404,-0.0919540229885057"
sz000004,0.0030329400056163533,"0.053846153846153835,0.054054054054054015,0.06989247311827963",0.0010729613733906304,"-0.054824561403508776,-0.05365853658536601,-0.053571428571428485"
sz000561,0.0030134373818979407,"0.062499999999999944,0.06392694063926946,0.06976744186046505",0.005063323591242378,"-0.05524861878453031,-0.054878048780487854,-0.05263157894736858"
sz000407,0.0030057247819950754,"0.07692307692307689,0.0887573964497041,0.09062500000000001",0.003937007874015664,"-0.09116809116809113,-0.09034267912772587,-0.06197183098591555"
sz000969,0.0029939665851233714,"0.07471264367816086,0.0788571428571428,0.08333333333333329",0.005272407732864562,"-0.19660194174757292,-0.11352657004830913,-0.09756097560975606"
