symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sz301073,0.008685416244876624,"0.1536284096757591,0.17692550505050506,0.18628092682288264",0.004661169027542935,"-0.16662755221778913,-0.09072050891992811,-0.08645765998707178"
sz000721,0.008469155076771828,"0.10974456007568592,0.11731843575418992,0.11885245901639346",0.005905923344947784,"-0.13336962438758843,-0.1091703056768559,-0.09458577951728643"
sz000428,0.00804652589756967,"0.11181434599156123,0.11713286713286712,0.1227106227106227",0.00728223981900453,"-0.19805825242718456,-0.09730848861283639,-0.08517350157728708"
sz000716,0.007858919295923916,"0.12224448897795596,0.125,0.1781376518218625",0.0029946830925930926,"-0.09317803660565732,-0.07692307692307694,-0.07339449541284393"
sz000736,0.007649899056017258,"0.1347258485639686,0.14532374100719428,0.18177525967894248",0.005581260844418746,"-0.16559058108621358,-0.1364877161055505,-0.09204368174726987"
sz002336,0.007581814137388329,"0.10902255639097745,0.11167146974063405,0.11871345029239772",0.0017552042419481165,"-0.20528771384136862,-0.1265141318977119,-0.11131386861313858"
sz300859,0.007339561083525242,"0.10546378653113077,0.11941365749016804,0.16389054134443778",0.00904219691895511,"-0.2343661971830986,-0.10244506344784902,-0.1019988242210464"
sz000620,0.006993031095881188,"0.10738255033557056,0.11747851002865332,0.1261829652996845",0.0,"-0.15736040609137047,-0.09745762711864407,-0.08359133126934985"
sz000610,0.006736647450018029,"0.10856269113149847,0.10934105720492394,0.12600000000000003",0.00648015387305469,"-0.1119459053343351,-0.08391003460207602,-0.07624999999999993"
sz002761,0.006614781919611463,"0.13005551149881037,0.14431604407417364,0.1542699724517907",0.0019292604501608447,"-0.15128331688055285,-0.11261139616527144,-0.10742705570291772"
sz002707,0.006440614893400351,"0.09987357774968394,0.10041841004184097,0.10418695228821814",0.004777179080824058,"-0.09292035398230086,-0.0898692810457516,-0.0799999999999999"
sz000595,0.00620251213003637,"0.10519951632406278,0.11111111111111105,0.120162932790224",0.005690004046944562,"-0.11506849315068504,-0.10561497326203197,-0.0940170940170941"
sz002059,0.006196935773467522,"0.09664429530201339,0.09984871406959155,0.10142857142857142",0.008650229941242737,"-0.10473457675753235,-0.09302325581395357,-0.08855585831062675"
sz002077,0.006115471039742574,"0.11203319502074689,0.12065637065637067,0.15638362858888213",0.004790062339567257,"-0.14531043593130774,-0.12903225806451613,-0.12514220705346982"
sz002033,0.005941507339952248,"0.09045226130653267,0.10047846889952143,0.11198208286674133",0.005764119601328908,"-0.17901234567901236,-0.06388888888888884,-0.06134969325153374"
sz300917,0.005913350196505115,"0.16520165460186145,0.16525526252117104,0.19186046511627902",0.006215818149983094,"-0.09917355371900827,-0.09538904899135453,-0.08267045454545444"
sz002561,0.005873973083483882,"0.13039647577092514,0.13924870466321246,0.16969218626677193",0.002115018081616046,"-0.12531645569620256,-0.11111111111111115,-0.09659090909090905"
sz002640,0.005669903527836748,"0.0969827586206895,0.10220994475138125,0.14022988505747114",0.004273504273504373,"-0.17419354838709677,-0.14467005076142117,-0.07164179104477618"
sz000524,0.00553420956895398,"0.10047846889952151,0.10400866738894916,0.11654676258992813",0.0033367766599485824,"-0.08908908908908915,-0.0812324929971989,-0.08072289156626504"
sz000978,0.005448192593073174,"0.09587020648967556,0.10206297502714454,0.10212201591511942",0.0059906435254624725,"-0.0888888888888888,-0.08403361344537823,-0.0795631825273012"
sz000014,0.005288590155504812,"0.10970464135021088,0.1116700201207243,0.13632119514472463",0.00372456843403209,"-0.1098562628336756,-0.08068459657701714,-0.06976744186046507"
sz003029,0.005169954366025002,"0.10580065359477124,0.10592553749344517,0.1090184715682723",0.0044096228405345675,"-0.10249081257656194,-0.08389261744966443,-0.06929691451694492"
sz000638,0.005101074331863596,"0.09341317365269454,0.09634551495016598,0.1410736579275905",0.003773584905660297,"-0.07692307692307693,-0.05985037406483796,-0.04587155963302752"
sz002207,0.005064247496847619,"0.11004784688995205,0.12162162162162167,0.12499999999999996",0.0022334455667788527,"-0.0739795918367346,-0.07110091743119257,-0.07086614173228355"
sz001219,0.004902671921213277,"0.10253365003958827,0.10851262862488308,0.15603532875368006",0.002941233717784324,"-0.09772423025435069,-0.07826694619147444,-0.062364031907179075"
sz000514,0.004887066522131827,"0.11517367458866544,0.14077669902912623,0.18140929535232383",0.002148646652634643,"-0.18127786032689444,-0.07399577167019038,-0.07344632768361577"
sz002868,0.004852825199455051,"0.09335507541785579,0.09747961452928104,0.10432931156848833",0.0030024322931611882,"-0.12163742690058486,-0.11160493827160502,-0.09912977676882334"
sz003007,0.004622425968321097,"0.1126147897535042,0.1332741003998223,0.1690061763054463",0.002707117733468318,"-0.14441671865252637,-0.11388074291300089,-0.0971281058405938"
sz000957,0.00457098337223946,"0.1093452002542912,0.1101789709172259,0.18190431075319755",0.0035971223021584097,"-0.20139799038881603,-0.11870727159726539,-0.10559440559440557"
sz002603,0.004369686324170547,"0.10151843817787418,0.1020488573680063,0.12033004813201925",0.0015162542224017436,"-0.10927152317880803,-0.10924911376087658,-0.09482758620689659"
sz000029,0.004365707408466359,"0.10328638497652579,0.10336726703210652,0.11194539249146761",0.003396822475769772,"-0.08636836628511968,-0.08291203235591509,-0.08072289156626504"
sz003005,0.0042701720048611115,"0.10698338989105201,0.12042948345908305,0.14120715350223545",0.0012875536480687184,"-0.11823593073593067,-0.09301950669031107,-0.0779602420051858"
sz002905,0.004264180986126526,"0.1035634743875278,0.10384215991692626,0.1095890410958903",0.003994161358811073,"-0.10532837670384133,-0.08888888888888885,-0.08885017421602784"
sz000995,0.004255030082843676,"0.09153475567790778,0.12650602409638562,0.13939393939393932",0.0016920473773266293,"-0.068888888888889,-0.06417624521072797,-0.061481481481481484"
sz001317,0.004238578738454868,"0.10625356396122403,0.11085615947225015,0.11489645958583838",0.004327387151319726,"-0.2020122827649287,-0.12500000000000003,-0.11510536568089251"
sz002188,0.004227449391390737,"0.09218750000000012,0.10757575757575757,0.1255186721991702",0.002534854245880808,"-0.0987654320987654,-0.08664259927797825,-0.08227848101265815"
sz002703,0.0041899512329843045,"0.10065851364063971,0.15204678362573099,0.15658362989323837",0.0017825311942960204,"-0.11561866125760656,-0.10717529518619434,-0.08644610458911406"
sz003042,0.004101955343008505,"0.1004641909814324,0.13040732554467957,0.13633754305396106",0.0,"-0.10148975791433902,-0.09498997995991988,-0.08028455284552855"
sz000430,0.004060198049811752,"0.08587257617728533,0.09009009009009017,0.10013717421124835",0.004839326553072549,"-0.08427876823338744,-0.07658959537572245,-0.074964639321075"
sz000419,0.00405765521407229,"0.10859728506787326,0.1092150170648465,0.10992907801418442",0.004000016000064093,"-0.08727272727272735,-0.07539682539682555,-0.06526315789473695"
sz000798,0.0040523821455993835,"0.11172566371681415,0.11349957007738609,0.11392405063291139",0.00046948356807510733,"-0.09129511677282372,-0.0909090909090909,-0.07814569536423839"
sz002101,0.0040155019766502705,"0.10064412238325282,0.10514541387024609,0.10965283657917019",0.006246278107601369,"-0.10763569457221711,-0.10090817356205864,-0.1004566210045663"
sz002689,0.0040154778458792815,"0.10823170731707317,0.1316931982633864,0.17097415506958255",0.004426945603416294,"-0.12559241706161145,-0.09896907216494855,-0.07407407407407401"
sz000665,0.0039483306841006155,"0.1508928571428571,0.16015625000000006,0.18203309692671404",0.0025230050317825376,"-0.13323572474377748,-0.10130718954248363,-0.09413369713506145"
sz002518,0.003920436895113205,"0.09490886235072281,0.09898242368177616,0.12152269399707168",0.003781708887158264,"-0.11111111111111113,-0.0984455958549222,-0.09798746288353687"
sz002037,0.003882343440359123,"0.09853733641262505,0.10050251256281402,0.13572204125950063",0.000909035591765294,"-0.14585414585414577,-0.09378531073446329,-0.0876232201533407"
sz300438,0.003845177740348282,"0.11451428571428567,0.12689442589262792,0.12982637989116344",0.0029653565920405058,"-0.19711380780583804,-0.16883989783573064,-0.10150537634408599"
sz000759,0.0038045663282008976,"0.09935897435897437,0.10731707317073172,0.14538043478260873",0.0020618556701031405,"-0.11199999999999992,-0.10911808669656196,-0.09999999999999996"
sz002750,0.003770119835497446,"0.1059288537549407,0.11470588235294121,0.12942612942612938",0.0,"-0.11658932714617179,-0.10428455941794673,-0.09976798143851516"
sz000722,0.0037696821575101984,"0.09914712153518139,0.10264290104486785,0.10371123538383338",0.004004129158010738,"-0.11117107393416074,-0.10352327098738594,-0.10144927536231885"
sz000983,0.00376199231602383,"0.07604562737642585,0.08087091757387255,0.09024745269286756",0.005167958656330639,"-0.09580838323353288,-0.0955096222380613,-0.08108108108108113"
sz002305,0.003758306118269075,"0.10130718954248367,0.1027397260273972,0.12131147540983596",0.0031814595261699117,"-0.1870967741935484,-0.09274193548387095,-0.0727272727272728"
sz000856,0.0037448679683566243,"0.099158091674462,0.11252900232018549,0.11724137931034478",0.0026623351318413877,"-0.11255411255411246,-0.1,-0.08571428571428573"
sz000929,0.0037434258172043076,"0.10956521739130433,0.11350455675227845,0.1212367778681854",0.003169246790699569,"-0.09066666666666663,-0.07438016528925627,-0.07081807081807083"
sz002945,0.0037273509522168613,"0.08507670850767089,0.09474824038982134,0.10313075506445671",0.0034027640771852503,"-0.0928571428571429,-0.07730851825340014,-0.0696557245796638"
sz002820,0.003665792166867657,"0.0988786952089705,0.11130742049469962,0.14664310954063606",0.002651495289532236,"-0.06318347509112995,-0.05691056910569105,-0.056625141562853906"
sz002205,0.003665597569445962,"0.09875640087783465,0.10671936758893277,0.11459074733096093",0.0009036232495086431,"-0.12357581069237512,-0.10847189231987325,-0.09298245614035092"
sz300827,0.0036633019157825525,"0.1281346238451385,0.13268156424581,0.15784586815227478",0.002328868362302957,"-0.11390068303489019,-0.10613861386138612,-0.0979710144927537"
sz000516,0.0036333751045246622,"0.08273667462211608,0.09207459207459208,0.09615384615384616",0.0010026845421810485,"-0.05489021956087832,-0.05301204819277102,-0.05194805194805199"
sz300693,0.0036278965614968584,"0.14036036036036034,0.14063848144952537,0.1766958424507659",0.0,"-0.11129943502824872,-0.10485436893203867,-0.10231923601637108"
