symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sz000869,0.005540610786286654,"0.06511627906976752,0.07641561297416165,0.10588235294117647",0.0036764705882353465,"-0.056744186046511574,-0.04563106796116494,-0.04133545310015909"
sz000736,0.005525302199591842,"0.08108108108108115,0.0929368029739777,0.09523809523809518",0.0,"-0.06796116504854374,-0.05472636815920415,-0.05333333333333338"
sz000069,0.00520737976727943,"0.06192893401015223,0.07773512476007682,0.08941176470588233",0.004966070935416491,"-0.11475409836065562,-0.0544993662864385,-0.05346294046172533"
sz000622,0.0051767041345078466,"0.06875000000000006,0.06993006993006984,0.08080808080808073",0.00680342948384186,"-0.11290322580645154,-0.07731958762886594,-0.0714285714285715"
sz000862,0.005117053848653304,"0.08766233766233766,0.09803921568627452,0.09999999999999994",0.005588161838161843,"-0.10599078341013825,-0.10196078431372559,-0.09905660377358488"
sz000538,0.004761777378061187,"0.08476104598737597,0.09209809264305165,0.10009861932938861",0.0034502587694078364,"-0.0638297872340425,-0.04744136460554373,-0.043378995433789924"
sz000568,0.004735533063101125,"0.05494505494505499,0.06567796610169502,0.08870967741935486",0.0050641025641025685,"-0.05945945945945951,-0.0562659846547315,-0.05621301775147928"
sz000620,0.004692576653688231,"0.07236842105263164,0.0775862068965516,0.07947019867549676",0.004743171855681692,"-0.0940170940170941,-0.05825242718446607,-0.055172413793103496"
sz002024,0.004365572691101803,"0.07271147161066052,0.07551724137931039,0.0914886834555308",0.004184100418410059,"-0.11111111111111095,-0.08124662223022888,-0.05964912280701752"
sz000017,0.004362269565743202,"0.06504065040650413,0.09580838323353288,0.09876543209876551",0.0,"-0.0833333333333333,-0.07514450867052017,-0.058139534883720985"
sz000030,0.004234093907896288,"0.07189542483660137,0.08396946564885503,0.09782608695652183",0.00714285714285715,"-0.06837606837606844,-0.06428571428571435,-0.0613496932515338"
sz002025,0.004159311670876339,"0.0805572380375531,0.09260410192666253,0.09398496240601503",0.004225638118189471,"-0.10202395704254436,-0.09231685527099469,-0.0771784232365145"
sz000505,0.004010386719565696,"0.06707317073170725,0.06748466257668705,0.06832298136645969",0.006369426751592362,"-0.0743243243243244,-0.0701754385964913,-0.056962025316455604"
sz000995,0.0039217635061472,"0.08235294117647057,0.0833333333333334,0.08585858585858594",0.004336904187638274,"-0.10238907849829344,-0.08895705521472394,-0.06956521739130428"
sz000060,0.0037499488528601544,"0.06676783004552345,0.08150470219435745,0.11551724137931034",0.0034542314335059715,"-0.07679465776293821,-0.055000000000000014,-0.05409836065573772"
sz000803,0.003691294709852182,"0.0438144329896907,0.045528455284552884,0.09105691056910563",0.0,"-0.022510822510822644,-0.020851433536055623,-0.0207612456747405"
sz000987,0.0036118249847499973,"0.057352941176470544,0.0666666666666666,0.0932038834951457",0.0027894002789399684,"-0.07880434782608696,-0.07578947368421059,-0.05020920502092054"
sz002028,0.003596463060558739,"0.08359133126934985,0.08705575480925991,0.09808342728297624",0.002797202797202738,"-0.10108604845446957,-0.09636650868878362,-0.08256880733944957"
sz000557,0.0035386912591521074,"0.07079646017699122,0.07575757575757582,0.07627118644067785",0.0,"-0.0633802816901409,-0.05921052631578938,-0.05825242718446607"
