symbol,avg_real_change,top3_real_change,median_real_change,bottom3_real_change
sh600779,0.005067037987402855,"0.08560221504383943,0.08761329305135958,0.09209070796460173",0.003182880017894796,"-0.10144578313253014,-0.060782681099084135,-0.05134376253509818"
sh600507,0.005014526964712125,"0.0948103792415169,0.09975369458128075,0.11422087745839635",0.004027518719757837,"-0.08074074074074072,-0.0608365019011406,-0.05926430517711179"
sh600231,0.004966793478644629,"0.09824046920821113,0.10586011342155002,0.10738255033557037",0.0031699622216863612,"-0.08586762075134176,-0.07958477508650517,-0.07094594594594593"
sh600698,0.004878864465061085,"0.10229645093945725,0.10994263862332698,0.13333333333333333",0.0041152263374484715,"-0.09142857142857139,-0.09020368574199802,-0.0890243902439025"
sh600809,0.004762267301962672,"0.08403171007927522,0.08423660576029728,0.09205776173285202",0.0034700315457414192,"-0.0723589001447178,-0.054513481828839375,-0.048587181254307256"
sh600782,0.0045616936069200805,"0.09076175040518632,0.09547738693467345,0.09806629834254155",0.002804288912454282,"-0.09492635024549918,-0.08070866141732286,-0.07011070110701105"
sh600516,0.004513797781082131,"0.08599404001702851,0.09258160237388736,0.10486891385767799",0.003406330266186519,"-0.09413324494530978,-0.0935404165195905,-0.09110629067245117"
sh601336,0.0045001379774230145,"0.07180899908172629,0.08528157623878836,0.08843537414965992",0.0036827896263814303,"-0.04473982817312365,-0.04434250764525981,-0.039207920792079284"
sh600230,0.004489075801870051,"0.09301496792587312,0.10163934426229505,0.12335674410228707",0.005423445974134293,"-0.09982935153583616,-0.09858585858585864,-0.09055526725480026"
sh603993,0.00410324633962998,"0.09078404401650622,0.09457092819614711,0.1023166023166022",0.0024479840836089417,"-0.076797385620915,-0.06443914081145595,-0.05946791862284832"
sh600326,0.004038181405494525,"0.09006928406466512,0.09051724137931033,0.10182370820668692",0.005138794997465005,"-0.09170305676855901,-0.08097560975609756,-0.07906168549087751"
sh603799,0.003988973917485468,"0.08095620731217358,0.08475704459729311,0.08974541317024608",0.0055793720601170415,"-0.0952868852459016,-0.09090909090909094,-0.08337109198006343"
sh603036,0.003950187306540973,"0.0953072085147558,0.10382035578885969,0.11575918548030095",0.0029853460290331997,"-0.11206896551724138,-0.10258584145824509,-0.10187861271676302"
sh600295,0.00394649432471236,"0.0886829913964262,0.10769230769230773,0.1184286539572501",0.0036299987179291985,"-0.08619481429572533,-0.07739764441951762,-0.06610407876230658"
sh603689,0.0039060460305900876,"0.09617612977983787,0.10705182667799489,0.135593220338983",0.001743172574084694,"-0.11597938144329897,-0.1095334685598378,-0.10114942528735629"
sh601111,0.003813803730246074,"0.06843718079673136,0.08227311280746401,0.09557522123893805",0.004005404711653676,"-0.06194690265486733,-0.03943044906900322,-0.03414634146341456"
